,Unnamed: 0,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,fs_loss_mll,fs_loss_mlm,true_ATE
39,39,4.260052228179356,3.880043537640195,4.640060918718517,0.161001905207136,0.4619646246360089,0.1597701177733906,0.4653771663786853,4.390372672331478
40,40,4.361525715937778,4.065369178814934,4.657682253060622,0.188810728765951,0.4619756179215273,0.2032950837368137,0.4599259998110256,4.229770549232354
41,41,4.0926178439367105,3.881283284009774,4.303952403863646,0.2771896249717558,0.4619751052426931,0.2915157749723737,0.464951905260566,3.9937598542963784
42,42,4.501256886632252,4.225452964942469,4.777060808322035,0.1871913751611098,0.4619752214526423,0.1973081371217389,0.4581012864179508,4.499260465369045
43,43,4.006860616092987,3.7121376457078576,4.301583586478115,0.1428274264154003,0.461972623071142,0.146871190640257,0.4618736502342825,3.781438442261387
44,44,3.45418760000193,3.0378671602458818,3.870508039757978,0.0832707907856257,0.4619752242232658,0.0674853395479286,0.4582040588181535,3.298716986633464
45,45,5.068793551250723,4.705555750444643,5.4320313520568035,0.0909691607156377,0.461977474084233,0.0792325583933379,0.4618595569985216,4.826760063532011
46,46,5.058758968966799,4.602394851515508,5.515123086418091,0.0691967313304726,0.461981226081312,0.0496374865043592,0.4657138520447476,5.066412748634097
47,47,3.7004878842656126,3.399140531339004,4.001835237192221,0.2104494510432055,0.4619644735414366,0.2262198272024639,0.4617546099722269,3.841778678370695
48,48,4.527437776348748,4.177835889027053,4.877039663670444,0.1146552152474083,0.4619767684332012,0.1036384389640796,0.4650930119985871,4.395375174921112
49,49,3.92247668528672,3.665963710252709,4.178989660320731,0.1789690952727667,0.4619769286404812,0.1727061916253697,0.4575151742076278,3.904749552154736
50,50,4.467503943414858,4.223443215941227,4.71156467088849,0.1260666978426285,0.4619875765979715,0.1322927292023331,0.4556659475926671,4.306119855808186
51,51,4.126351149415894,3.790931611579496,4.461770687252292,0.1346134568190143,0.4619778731024889,0.1138886166955449,0.458361983191831,4.350611327015192
52,52,5.970193726956177,4.926137706505665,7.014249747406689,0.0698006700964743,0.4619658735149309,0.0592813835069635,0.4577430076602953,5.791393763456441
53,53,4.393373619929344,3.836562442269374,4.950184797589315,0.1233523592961945,0.4619788231722683,0.1252702988605418,0.4572713635589182,4.431847880718595
54,54,3.665608666074817,3.3954465531096276,3.935770779040006,0.2329965461917385,0.4619753119105447,0.243299065239556,0.4570773955594552,3.740272426595205
55,55,3.8993650072449206,3.694144366242746,4.104585648247095,0.2836074805734666,0.4619645886472759,0.2993717668836537,0.4645470897974232,4.0314305832552
56,56,4.2448262461280954,4.036407570924771,4.453244921331421,0.2212971602483393,0.4619775872725435,0.2281649748599094,0.4603174122676289,4.085420080337005
57,57,4.306292388285837,3.99053737394885,4.622047402622825,0.1206782924929093,0.4619774194704442,0.1219060205219931,0.4530851958774938,4.524155548241752
58,58,4.199207087365679,3.970704845824813,4.427709328906544,0.2287784578530536,0.4619773853679708,0.2495714808600126,0.4586207633554824,4.24202853606306
59,59,3.9097552656539545,3.0283865746975875,4.791123956610321,0.0787005451050265,0.4619774235841137,0.0558197680220683,0.4555588929313037,4.0145403435343745
60,60,4.10951347127144,3.8805846772978367,4.338442265245044,0.2799470805242758,0.4619775683662359,0.2866242880861285,0.4617853029576547,4.08243720368081
61,61,3.7185532462860102,3.386739934989078,4.050366557582944,0.207512794240198,0.4619809985400381,0.2212939770664942,0.4611807232612709,3.9006449932025458
62,62,4.488283883668489,4.213503554630793,4.763064212706184,0.1554130920574432,0.4619747077674502,0.1315110644511593,0.4600342038289799,4.48018189574822
63,63,3.2877339748268612,3.0168069543599194,3.558660995293802,0.160508818341009,0.4619777965775101,0.1459197505646501,0.4595178273573846,3.262089878888228
64,64,4.313073502443237,3.908960871344152,4.717186133542324,0.1255566683319158,0.4620162876657004,0.1059062330672017,0.4616624576766124,4.17656544734077
65,65,4.20403866907639,3.935448085311183,4.472629252841595,0.2019731690429421,0.4619773498546326,0.20895524010509,0.4623887838651646,4.198097862705767
66,66,4.163442272409107,3.852195836965265,4.474688707852948,0.2406570533580353,0.4619751423878863,0.2566589647150023,0.4643047805809195,4.050867461243081
67,67,9.142392436485272,7.399770429566664,10.88501444340388,0.0795124148163016,0.4619754952212038,0.0662739403217112,0.4528046478675011,9.5125142687073
68,68,3.816028482946456,3.565176810721714,4.066880155171198,0.1973773953766385,0.4619616791698362,0.2095683576290102,0.4587622697367102,3.8139057791826274
69,69,4.032966278299907,3.797589308125799,4.268343248474015,0.2818968398410416,0.4619754228999671,0.2998897596597106,0.4572990007423303,4.01869776897931
70,70,6.009814301897712,5.360990533184614,6.6586380706108095,0.1204691837331189,0.4619651024764596,0.0837325374037372,0.455353279179545,5.856798244403865
71,71,3.958707639287955,3.75748412353937,4.15993115503654,0.2976954940232686,0.4619783925818105,0.3090138969534577,0.4612849947365729,3.998421657625684
72,72,3.890847854162827,3.603486618017019,4.178209090308635,0.233411348063214,0.4619645013611944,0.2578274780300956,0.4580856405225623,3.8378264419578914
73,73,4.017989348553228,3.796128144935963,4.239850552170493,0.2788508757661331,0.4619774124685316,0.2951463480922797,0.4611795404067734,3.9968805730119303
74,74,4.113592638626791,3.8855381263944127,4.34164715085917,0.303019638336808,0.4619773422412606,0.313363271056806,0.4605791691062333,3.9964145573400858
75,75,5.198849094348234,4.664592939429228,5.733105249267242,0.1086216133463569,0.4619777629460858,0.0881390818240428,0.4537606009752034,5.159478448077698
76,76,3.943233231798194,3.740873852996569,4.145592610599819,0.2502250011448734,0.4619736869253182,0.2546526862063736,0.4535195713878056,4.1465314318655135
77,77,4.121750098961505,3.8807307319479794,4.362769465975031,0.2538446595186218,0.4619739636198288,0.2761088838971339,0.4592467697564247,4.017841284670283
78,78,4.21628206977803,4.006501691986644,4.426062447569415,0.2312729749946026,0.4619760227001871,0.2363579182405188,0.4579265127952421,4.1956725107693185
79,79,4.190724648904742,3.99339834358125,4.388050954228234,0.2856875572956513,0.4619739531856447,0.2889991533378211,0.4560773277254332,3.970606231780492
80,80,9.457459751413989,7.632266463526866,11.282653039301112,0.0899510370017458,0.4619755129857862,0.0667511107652238,0.4531649874259079,9.524010300427976
81,81,2.870057323231548,2.0268799680374645,3.713234678425631,0.067347413398931,0.4619772250750742,0.0638372503901299,0.4678575238292445,2.9724112016304387
82,82,3.84052472896145,3.4293143063813623,4.251735151541538,0.1014459774196424,0.4619811265199974,0.0857581932203718,0.4618179427502074,4.152459087082567
83,83,2.611659756655996,1.5240437497782742,3.6992757635337177,0.1014636662364708,0.4619745719112161,0.0886591040069694,0.4605704877477727,2.5540892986092945
84,84,-0.8717349789103427,-2.55718914590362,0.8137191880829344,0.0980379677845102,0.4619772690547389,0.1075554813083052,0.4543106669127275,-0.6039526212002666
85,85,6.059133011161637,4.692212770032218,7.426053252291056,0.1027565363351284,0.4619783661612517,0.0845138722755058,0.4571220285742609,5.888223131258083
86,86,4.698353636530519,4.386250750031327,5.010456523029712,0.132210280266908,0.4619616910834276,0.1305017850710549,0.4615779153598012,4.912480072903534
87,87,3.7249710655698056,3.48796546178816,3.961976669351451,0.3036901202785054,0.4619653012869607,0.3261955951224735,0.4552268512805246,3.982511183994604
88,88,3.934000767712865,3.6252097278327007,4.242791807593029,0.1341647687409471,0.4619752608066426,0.1315707020258953,0.4606560673914978,3.9460677176876224
89,89,4.0796911330728305,3.803047390370835,4.356334875774826,0.1594459909858266,0.4619751213450315,0.1700784674304523,0.4569824546784743,3.9450052296417697
90,90,3.6585476359858617,3.45250817163034,3.8645871003413834,0.3074373833489341,0.4619777106604203,0.3191421555688672,0.4555747971697225,3.917155812660826
91,91,3.555369425165802,3.191507913065181,3.9192309372664234,0.127644695194396,0.4619775015878346,0.1337251404136355,0.4650706172493588,3.5698462387527448
92,92,8.579616480810927,7.342018949253548,9.817214012368304,0.1079740285774868,0.4619776102420806,0.0730940868317193,0.4615939943308878,8.45612969116157
93,93,4.200432117292862,3.952844070169235,4.448020164416489,0.1971728596830901,0.4619733463629282,0.2098289590596055,0.4618767077741956,4.238669465976929
94,94,3.975503872283251,3.717423601516777,4.233584143049725,0.162467218876967,0.4619783989057074,0.1600362158010563,0.4600808111777416,3.850164758431197
95,95,4.098904980881214,3.815125527911528,4.382684433850899,0.1539147335925414,0.461971700676122,0.171670192931464,0.4548821469387074,4.08661671370297
96,96,4.472802873972237,4.191044381004448,4.754561366940027,0.1598533539625678,0.4619749093690875,0.1508774138594667,0.4644686663523991,4.354538230802672
97,97,6.572687525922234,5.588040718685072,7.557334333159395,0.0612799210825037,0.4619752696588864,0.0470390746512945,0.4640999388195707,6.805806844351622
98,98,4.00440269353061,3.6074448394789935,4.401360547582226,0.1012143985450849,0.4619775395875997,0.097783186058686,0.4674893465299697,4.133590257327505
99,99,3.908902178260768,3.6053780173026535,4.212426339218883,0.1474193172456185,0.4619765969464525,0.151894074966622,0.4564675839109495,4.0316550586521345
100,100,4.753397238004006,4.383687901169579,5.123106574838434,0.104739304845786,0.4619751285949824,0.096758092192646,0.4642214840118888,4.745875826488205
101,101,4.087186927730022,3.6511265185619295,4.523247336898113,0.0810205091351918,0.4619639488283895,0.0697756945959104,0.458447393252276,4.167219657608554
102,102,3.908017586097432,3.681484826336726,4.1345503458581385,0.187130298394957,0.4619768418362844,0.1966007973623757,0.4572979999666566,3.7807009605278337
103,103,4.079089476142848,3.801756992441803,4.356421959843892,0.1864941450663286,0.4619642987196422,0.1872433240139293,0.4624406025514553,4.094982385612865
104,104,4.54418220020699,4.178828514431074,4.909535885982905,0.0973964011754186,0.4619750624349084,0.0888912941272944,0.4621040220544802,4.5913655495421155
105,105,3.6758270105189825,3.4102933824457486,3.941360638592216,0.1407954275169982,0.4619749400285398,0.1456150096908226,0.4590877780840029,3.721488434185395
106,106,3.908186089779651,3.7010816989870032,4.115290480572299,0.2252007061497933,0.4619747270293743,0.2276069627417474,0.4563240480393388,3.8385961251438863
107,107,9.139448473325237,6.90719328860378,11.371703658046696,0.0592089462836157,0.4620363968402101,0.0360478678974689,0.4628064465571559,9.150064553072898
108,108,5.352634740782244,4.837745628876181,5.867523852688306,0.0615664755049778,0.4620290660550307,0.0530886148252252,0.4587894360907604,5.439279475365396
109,109,6.477796041335144,5.963185844975447,6.992406237694841,0.0905959171863866,0.4619760383406035,0.0735993119697299,0.4623482744551678,6.535395093443599
110,110,4.108534064596536,3.7463146837054393,4.470753445487632,0.1077358335564696,0.461975793672808,0.0948728209788291,0.4603310665213883,4.3097278049220735
111,111,5.396224474023109,4.915199253844624,5.877249694201593,0.1169885613626834,0.4619775164639465,0.1089797624617485,0.4587085670762349,5.295634320469702
112,112,5.926452985965525,5.373089294485621,6.479816677445428,0.102370176499003,0.4619773134423282,0.0700165897312839,0.4568542699255429,5.728245530729982
113,113,4.0320437751609965,3.7612422972144377,4.302845253107555,0.2396098565295271,0.4619772856834837,0.2469974580062199,0.4566651644583102,4.130071007833647
114,114,4.547089092546649,4.02784979780836,5.06632838728494,0.074024848605082,0.4619769191304693,0.0669197348342403,0.4600790800177646,4.544540636186098
115,115,4.630443747828309,4.328572017645394,4.932315478011224,0.1676838662561908,0.4619766684025623,0.1756960562982116,0.4669575374849865,4.384682525729526
116,116,3.5351164103982646,3.147411511214804,3.9228213095817255,0.1156695113252612,0.4619992780193591,0.0981892897783375,0.455889557636457,3.554698228293842
117,117,3.870592925837468,3.579260055693493,4.1619257959814435,0.1796607078871197,0.4619756381300271,0.1987833850093461,0.451113349281324,3.9197565537127095
118,118,4.920061641566468,4.29281426478063,5.547309018352306,0.0815338628606459,0.4619763492506331,0.0737440648006576,0.4585564210303092,4.990463665022407
119,119,6.263211519898957,5.515225720442654,7.01119731935526,0.098169075415065,0.4619741153525136,0.073597920896927,0.4581400024708548,5.99388635317442
120,120,4.45570561899435,4.220619029981407,4.690792208007294,0.1810590710509527,0.4619780030118511,0.183856018511841,0.4592891742793651,4.255920571645797
121,121,3.7991041047573417,3.592291100209517,4.005917109305166,0.2467847906066966,0.4619754483449865,0.2660831040877669,0.4526558061076076,3.794578050638762
122,122,4.804469668939026,4.407107757537447,5.201831580340605,0.104340294541205,0.4619622201458904,0.0983795667671367,0.459796997543193,5.033156205201294
123,123,4.712934489104701,4.009553623802104,5.416315354407299,0.0779030596589693,0.4619803742568675,0.0516189467839636,0.4577988457810276,4.5431601624617315
124,124,3.985740369854656,3.767980083070555,4.203500656638756,0.2226047290304606,0.4619620196480408,0.2281489156534312,0.4538550060045008,4.165677489214355
125,125,7.492411870062299,6.289870344275306,8.694953395849295,0.0711133466840675,0.4619775298250726,0.0634497943720438,0.4606864602127884,7.831327451565025
126,126,4.940714858638282,4.49036781570558,5.391061901570984,0.0930717380164938,0.4619758754211708,0.0866931278183893,0.4586020982144851,5.273782377872686
127,127,4.49374311955387,4.231381347638275,4.756104891469465,0.186135192343934,0.4620290660550307,0.1998303931402008,0.4638755050747176,4.413584795756213
128,128,4.4161321207468385,3.743672579932438,5.088591661561238,0.0675368953208928,0.4619774528669671,0.0659781388927991,0.4568735428530683,4.6166537334729
129,129,5.71297889395649,4.253491591417916,7.172466196495064,0.1106802780197444,0.4619640324533328,0.0796633848260267,0.4731098156857391,6.139501507403797
130,130,4.080677947222473,3.879471704695426,4.281884189749519,0.2900417119088415,0.4619773901062237,0.3012079157350854,0.4553800583331222,4.004163944427146
131,131,3.848109131935079,3.29280260787832,4.403415655991838,0.0601900569566955,0.4619749783907627,0.0449771913723773,0.4622093251366831,3.752820876444155
132,132,10.229037901790134,8.448334564710473,12.009741238869792,0.0773779734619568,0.46203699808446,0.0602329556419736,0.4717305405412259,10.189506095303258
133,133,3.652438338785763,3.2187868079237028,4.086089869647823,0.1136441457368335,0.4619761110258992,0.098532751996033,0.4625685078725029,3.7040579373963944
134,134,4.202062273410304,3.958807114088852,4.4453174327317555,0.1974918661385759,0.4619770036297285,0.2014366478621647,0.4557578033027858,4.298359084297682
135,135,4.851374839623743,4.445947369865899,5.256802309381587,0.1223520142305009,0.4619752283202651,0.0992881404429505,0.4563353062341607,4.708120900197164
136,136,4.810380866329433,3.9224225269835977,5.698339205675269,0.1392291944949174,0.4619721167768664,0.1226612366394199,0.464896027704148,4.988810326720148
137,137,4.056009304972136,3.825479778033485,4.2865388319107876,0.2615751385228735,0.4619760806344147,0.2701693202323255,0.4632564852483847,4.036808821486685
138,138,4.046704368040149,3.825774310300451,4.267634425779846,0.2486521684729341,0.4619743374110861,0.2820568428685777,0.4561263399943641,3.9749387621549186
139,139,4.305363890564423,4.059416175000674,4.551311606128171,0.1772444272073748,0.4619771173961317,0.1976514514232548,0.4684363450019974,4.33229590623024
140,140,3.932131990142832,3.549610277235054,4.3146537030506105,0.0743736421097889,0.4620290660550307,0.0656923608428581,0.4581902098112236,4.008836350799482
141,141,4.5825193293695525,4.281035256762585,4.88400340197652,0.1983023052162036,0.4619771081007877,0.1835206042291064,0.4631916924760831,4.455094562916753
142,142,7.97394181494331,6.189650449080072,9.758233180806547,0.1283035097504806,0.4619769931541861,0.1006259994815757,0.4608538739509573,8.302896708251485
143,143,4.022114438155839,3.7226968165911303,4.321532059720548,0.2392409412823421,0.4619760699250783,0.2539939234507843,0.4617263224133273,4.006920776102119
144,144,4.480215441712544,4.226860202138175,4.7335706812869125,0.2090640068439913,0.4619775688876325,0.2135635878421717,0.463277029946727,4.355019288003333
145,145,3.650430831299812,3.4065846510079396,3.894277011591684,0.217234077957456,0.461975783766345,0.2387544299924572,0.4574659145369174,3.734867320183191
146,146,7.716134148372683,6.396192335043934,9.036075961701432,0.049860871139556,0.4619773713260572,0.042271832816615,0.4655132992505955,7.8609679280589955
147,147,3.709513049050766,3.3572374850508697,4.061788613050662,0.0992829092723968,0.4619648714231389,0.1060375694260692,0.4584245932833722,3.7903404196527064
148,148,8.924928753040307,6.89540344882915,10.954454057251464,0.1124554394562671,0.4619801129334589,0.0646309887615786,0.4596706247596181,9.086407013035933
149,149,4.1054727879658035,3.876276834583435,4.334668741348172,0.2397811804818819,0.4619744808813618,0.2503788717744041,0.4604195254470835,4.134315812560527
150,150,4.621008519968563,4.217645736239205,5.024371303697923,0.0740666596235853,0.4619726648268806,0.0635172465281508,0.4640427735226973,4.49061955534281
151,151,4.644550000223179,4.173974581108338,5.11512541933802,0.1327992903555246,0.4619802882271314,0.1084220941432943,0.4610542677750667,4.541459880139526
152,152,4.852143337888775,4.493995113036845,5.2102915627407045,0.1557857372911738,0.4619777285348606,0.1422584236849451,0.4622273415938541,4.900543112123855
153,153,4.127041341457413,3.8402353004275382,4.413847382487288,0.1284571473985706,0.4619771434173984,0.1245591544648204,0.4606068367629419,4.044023132408289
154,154,4.826333486407461,4.397088432559069,5.255578540255854,0.1271953056008198,0.4619880106116109,0.14401889803753,0.4637007694209462,4.940399484483945
155,155,4.337564999394743,4.095771456656241,4.579358542133246,0.1802685541902239,0.461965214517381,0.1808511756375136,0.4581027837078903,4.2907471870690745
156,156,6.430750437654953,5.640528199431041,7.220972675878865,0.0292959475668005,0.4619769022164348,0.023422326630266,0.4517234143707091,6.501897012585431
157,157,3.819195966899115,3.156002398296715,4.4823895355015155,0.0554190223517565,0.4619715886726194,0.0425961948694175,0.4545912611973601,3.822513436477175
158,158,3.76480408818249,3.5502064526334194,3.9794017237315606,0.3237763196878681,0.4619868482392994,0.3321854074772156,0.45932688121817,3.986564415435528
159,159,5.406511474172371,4.987000126502345,5.826022821842397,0.0662970300204741,0.4619769924853744,0.063389976330966,0.4610360525876354,5.2352704827448555
160,160,3.960850803128638,3.672397197266976,4.2493044089903,0.2002857772306528,0.4619753500006626,0.2117971507905027,0.4630989308354634,4.155350362142767
161,161,4.101779868191565,3.88229086552635,4.321268870856781,0.2609865149491718,0.4619745752727852,0.2899818821318257,0.454506409657373,3.9908033357819144
162,162,2.597191129559648,2.1553485716242835,3.0390336874950123,0.0837511940592726,0.4619764369803857,0.0727390500957831,0.4598333424874731,2.681880356137503
163,163,3.9871318347462057,3.7735880234750825,4.20067564601733,0.275647353956353,0.461975641940019,0.2866759728874355,0.4581554370903786,3.986233572608228
164,164,4.660622985668325,4.208332815112879,5.112913156223771,0.0850773842185194,0.4619779573106736,0.0691198213940993,0.4587520532227887,4.4613374964342905
165,165,4.368789585465368,3.903192733062464,4.834386437868273,0.1055930520478481,0.4619614224640456,0.0844161167582393,0.4633627664158334,4.508660153245701
166,166,4.08937827472334,3.8382071040640193,4.340549445382662,0.2169268715222224,0.4619776936662121,0.2220212243298579,0.4667128715975717,4.156503159979519
167,167,4.301802885749733,3.94137372431659,4.662232047182876,0.1444927098761132,0.4619647575851904,0.1404504939275588,0.4600080225207552,4.306380538403413
168,168,4.5753883500125285,4.302801881287434,4.847974818737624,0.1978791625213519,0.4619774100780739,0.2086374990226903,0.4671832496201825,4.491835843958074
169,169,4.536772670081868,4.159294875865996,4.91425046429774,0.1384873049850142,0.4619799391957216,0.1256381670284018,0.4630176299794556,4.465742966670614
170,170,3.3356898177568897,2.7951219575333512,3.876257677980429,0.1002641458067207,0.4619709327259045,0.0928454401556831,0.4708606796405762,3.255191846925034
171,171,4.467788722334994,4.216568002994516,4.719009441675471,0.1475810098184019,0.4619754448512572,0.1505415368041628,0.4531809207756287,4.478383644063075
172,172,4.195952338953815,3.957891940180715,4.434012737726915,0.1615337698373884,0.4619768079578342,0.1526958826069658,0.4611504467472775,4.183840486560528
173,173,3.8193566961214103,3.479972823639433,4.158740568603387,0.1385486632577504,0.4619721271383937,0.14540776645427,0.4657581389215357,3.791055071132764
174,174,3.9726246427487424,3.760025885758834,4.185223399738651,0.259018120130991,0.4619878271442161,0.2699667845538149,0.4606047622224748,3.991352589841558
175,175,4.459171744825057,4.171718215339214,4.746625274310901,0.1457961079552026,0.4619635639386035,0.1509947130378661,0.4605089708406493,4.483530062705284
176,176,4.820594796786005,4.4536350506521805,5.1875545429198295,0.1032207493304179,0.4619777194494056,0.0897783415045982,0.4625054595602286,4.73776849827043
177,177,3.272160902064463,2.961662315547808,3.582659488581118,0.2088818075184098,0.4619725334370862,0.2068855823401602,0.4620097907446672,3.5219605719715545
178,178,4.503774466487145,4.202850967938479,4.8046979650358095,0.1251533324223201,0.4619766352073332,0.1243116643821451,0.4576871014324323,4.3236609597664675
179,179,7.514002588901852,6.455840748468069,8.572164429335636,0.0950264022035813,0.4619633443727645,0.0648976293908948,0.4564461880029732,7.440360325276853
180,180,5.15556654555165,4.232998749530611,6.07813434157269,0.0883279574876475,0.4619777559725014,0.0609262938017273,0.4552720727875478,5.286646836165806
181,181,3.9879458347317542,3.76948061124745,4.206411058216059,0.2891753326543171,0.4619779398235054,0.2917573867982473,0.4595674978341145,3.8685725160468496
182,182,4.517269354500143,4.2250616741233085,4.809477034876976,0.1497043595404882,0.4619733033148461,0.1714316724109744,0.454245348054568,4.456628721791213
183,183,5.562659761069554,4.786771211035482,6.338548311103627,0.0768144778415527,0.4619722402220524,0.0734947865659557,0.4712741013673505,5.435622864870629
184,184,3.688848050625891,3.4714104107903867,3.906285690461397,0.2851590938482348,0.4619748627220735,0.3032942811579712,0.4633468298994427,3.8758420773198425
185,185,3.885925729999809,3.6334805421301817,4.138370917869436,0.3091290289886666,0.4619749929468804,0.329930770368581,0.4592766433433589,3.9821941784268304
186,186,6.083091238044341,5.553156134246636,6.613026341842047,0.0619473029940115,0.461978279867168,0.0509731682635956,0.4566372409152615,6.098072151555677
187,187,3.985972850787918,3.706576002194687,4.265369699381148,0.179439647209851,0.461977505072293,0.1909642616918692,0.4631472261034499,4.008566950788326
188,188,4.232750348320951,3.778509251412185,4.686991445229717,0.1394036764465151,0.4619806043131512,0.1179357090146821,0.4537360309430553,4.328427470479358
189,189,3.568373893648435,3.30482780850611,3.83191997879076,0.1778151996355305,0.4619650438915011,0.197696482343211,0.4572293465194761,3.6579743408398144
190,190,3.820382438713124,3.6210952008863706,4.019669676539878,0.2301584260019918,0.4619770450833045,0.2531487199871323,0.4678907512868189,3.9244843777211655
