,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.810483848306255,0.08976141722695682,0.6345547033401464,0.9864129932723635,0.310483848306255,0.09640022005906154,0,0.95,0.3518582899322171,1.8283753405086605,1.4599482459935909,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.9415647305299639,0,2023-02-22,0.2,0.6,0.6,2a
1,0.5,0.8445752671401094,0.1283738201428633,0.5929672031022748,1.096183331177944,0.34457526714010944,0.11873211472467779,0,0.95,0.5032161280756693,1.8283753405086605,1.1770931696281328,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.46861898511916467,0,2023-02-22,0.2,0.6,0.6,2a
2,0.5,0.7598412427240728,0.14889871698397963,0.4680051200912503,1.0516773653568954,0.25984124272407283,0.06751747142039054,1,0.95,0.5836722452656451,1.8283753405086605,1.0921710464975258,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.23323277316314803,0,2023-02-22,0.2,0.6,0.6,2a
3,0.5,0.7122522203715607,0.15401195856242061,0.4103943284007411,1.0141101123423804,0.21225222037156066,0.04505100505265755,1,0.95,0.6037157839416393,1.8283753405086605,1.0816730918952728,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.11608050080075132,0,2023-02-22,0.2,0.6,0.6,2a
4,0.5,0.6130973202128243,0.14279423704199942,0.33322575841063007,0.8929688820150185,0.11309732021282426,0.012791003839322107,1,0.95,0.5597431236043884,1.8283753405086605,1.152120230742912,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.05777353878448118,0,2023-02-22,0.2,0.6,0.6,2a
5,0.5,0.5301640498851905,0.12446298099883271,0.2862210897189853,0.7741070100513957,0.030164049885190503,0.0009098699054762611,1,0.95,0.4878859203324104,1.8283753405086605,1.3185642464228808,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.028754026392521802,0,2023-02-22,0.2,0.6,0.6,2a
6,0.5,0.4661910201052566,0.11277854508536957,0.24514913350910553,0.6872329067014077,0.03380897989474341,0.0011430471215231638,1,0.95,0.4420837731923022,1.8283753405086605,1.4644142992247122,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.014310946692500846,0,2023-02-22,0.2,0.6,0.6,2a
7,0.5,0.42006169960759343,0.1083142632086126,0.2077696447067209,0.632353754508466,0.07993830039240657,0.006390131869626628,1,0.95,0.4245841098017451,1.8283753405086605,1.5360561505951071,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.00712259189164774,0,2023-02-22,0.2,0.6,0.6,2a
8,0.5,0.39538497636149367,0.10625977857120117,0.18711963735673837,0.6036503153662489,0.10461502363850633,0.010944303170885239,1,0.95,0.41653067800951055,1.8283753405086605,1.5755072440531837,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.003544930768385161,0,2023-02-22,0.2,0.6,0.6,2a
9,0.5,0.38726006510971517,0.10500132354672646,0.18146125262909377,0.5930588775903366,0.11273993489028483,0.012710292919065664,1,0.95,0.41159762496124286,1.8283753405086605,1.5942563492289665,1.2677290729886455,1.0252331172407467,1.0263941599882287,0.0017643203968178895,0,2023-02-22,0.2,0.6,0.6,2a
10,0.5,0.5673486909955947,0.08223950108935857,0.40616223075390934,0.7285351512372801,0.0673486909955947,0.0045358461788201,1,0.95,0.32237292048337074,1.5392657586038005,1.4599482459935909,1.2677290729886455,1.0252331172407467,0.510838792055428,0.9415647305299639,0,2023-02-22,0.2,0.6,0.6,2a
11,0.5,0.6652755086630538,0.10696479578347982,0.45562836131375156,0.8749226560123562,0.16527550866305385,0.02731599376383119,1,0.95,0.41929429469860463,1.5392657586038005,1.1770931696281328,1.2677290729886455,1.0252331172407467,0.510838792055428,0.46861898511916467,0,2023-02-22,0.2,0.6,0.6,2a
12,0.5,0.6573609745201414,0.11851725146190499,0.42507143010813053,0.8896505189321523,0.15736097452014142,0.024762476301928595,1,0.95,0.46457908882402177,1.5392657586038005,1.0921710464975258,1.2677290729886455,1.0252331172407467,0.510838792055428,0.23323277316314803,0,2023-02-22,0.2,0.6,0.6,2a
13,0.5,0.6413864933332598,0.12451434996196843,0.39734285184938545,0.8854301348171342,0.1413864933332598,0.019990140497075922,1,0.95,0.4880872829677487,1.5392657586038005,1.0816730918952728,1.2677290729886455,1.0252331172407467,0.510838792055428,0.11608050080075132,0,2023-02-22,0.2,0.6,0.6,2a
14,0.5,0.5788990352298992,0.11929560153231171,0.3450839527125269,0.8127141177472714,0.07889903522989916,0.006225057760208869,1,0.95,0.4676301650347445,1.5392657586038005,1.152120230742912,1.2677290729886455,1.0252331172407467,0.510838792055428,0.05777353878448118,0,2023-02-22,0.2,0.6,0.6,2a
15,0.5,0.5030098368479234,0.1027989186320275,0.30152765867948605,0.7044920150163608,0.0030098368479234416,9.059117851117719e-06,1,0.95,0.4029643563368748,1.5392657586038005,1.3185642464228808,1.2677290729886455,1.0252331172407467,0.510838792055428,0.028754026392521802,0,2023-02-22,0.2,0.6,0.6,2a
16,0.5,0.4410411866785202,0.09293429688141962,0.25889331186238473,0.6231890614946557,0.058958813321479786,0.0034761416682771024,1,0.95,0.36429574963227096,1.5392657586038005,1.4644142992247122,1.2677290729886455,1.0252331172407467,0.510838792055428,0.014310946692500846,0,2023-02-22,0.2,0.6,0.6,2a
17,0.5,0.4000378937294367,0.08982972297343161,0.22397487196030044,0.576100915498573,0.09996210627056329,0.009992422690047388,1,0.95,0.3521260435382726,1.5392657586038005,1.5360561505951071,1.2677290729886455,1.0252331172407467,0.510838792055428,0.00712259189164774,0,2023-02-22,0.2,0.6,0.6,2a
18,0.5,0.37790630174399487,0.08840098134741348,0.20464356210506734,0.5511690413829224,0.12209369825600513,0.014906871153828431,1,0.95,0.3465254792778551,1.5392657586038005,1.5755072440531837,1.2677290729886455,1.0252331172407467,0.510838792055428,0.003544930768385161,0,2023-02-22,0.2,0.6,0.6,2a
19,0.5,0.3697145145080885,0.0874497984802638,0.19831605903148591,0.541112969984691,0.1302854854919115,0.01697430772986308,1,0.95,0.34279691095320514,1.5392657586038005,1.5942563492289665,1.2677290729886455,1.0252331172407467,0.510838792055428,0.0017643203968178895,0,2023-02-22,0.2,0.6,0.6,2a
20,0.5,0.4231655320585828,0.0725852544759459,0.28090104747705413,0.5654300166401115,0.07683446794141718,0.005903535463840665,1,0.95,0.28452896916305737,1.3396520175455966,1.4599482459935909,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.9415647305299639,0,2023-02-22,0.2,0.6,0.6,2a
21,0.5,0.5431937710997965,0.09491380097783414,0.35716613954743903,0.729221402652154,0.043193771099796496,0.001865701861821615,1,0.95,0.37205526310471493,1.3396520175455966,1.1770931696281328,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.46861898511916467,0,2023-02-22,0.2,0.6,0.6,2a
22,0.5,0.5710331884235799,0.10373661359155106,0.3677131619059915,0.7743532149411683,0.07103318842357986,0.0050457138576198,1,0.95,0.40664005303517675,1.3396520175455966,1.0921710464975258,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.23323277316314803,0,2023-02-22,0.2,0.6,0.6,2a
23,0.5,0.578484322112849,0.10943256419013839,0.3640004375643101,0.7929682066613878,0.07848432211284895,0.0061597888175134305,1,0.95,0.4289677690970777,1.3396520175455966,1.0816730918952728,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.11608050080075132,0,2023-02-22,0.2,0.6,0.6,2a
24,0.5,0.5318828035160423,0.10712891178498199,0.3219139947145091,0.7418516123175756,0.031882803516042335,0.0010165131600425616,1,0.95,0.41993761760306647,1.3396520175455966,1.152120230742912,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.05777353878448118,0,2023-02-22,0.2,0.6,0.6,2a
25,0.5,0.45790898501922794,0.09190536168233164,0.27777778613573045,0.6380401839027254,0.04209101498077206,0.0017716535421115776,1,0.95,0.360262397766995,1.3396520175455966,1.3185642464228808,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.028754026392521802,0,2023-02-22,0.2,0.6,0.6,2a
26,0.5,0.4013699425174274,0.08360796612013731,0.23750134010131324,0.5652385449335415,0.09863005748257259,0.009727888239015573,1,0.95,0.3277372048322283,1.3396520175455966,1.4644142992247122,1.2677290729886455,1.0252331172407467,0.2542456705634815,0.014310946692500846,0,2023-02-22,0.2,0.6,0.6,2a
