,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.8734222500961194,0.11222156977969791,0.6534720150393629,1.0933724851528759,0.3734222500961194,0.13944417686684873,0,0.95,0.43990047011351296,1.9621895811721979,1.5225490904081893,1.3201941537008144,1.0252331172407467,1.184581492148115,1.0229004969756363,0,2023-02-23,0.8,0.6,0.6,2a
1,0.5,0.922683622407287,0.15687152216104505,0.6152210887716617,1.2301461560429123,0.42268362240728696,0.17866144465134595,0,0.95,0.6149250672712506,1.9621895811721979,1.2319876945368344,1.3201941537008144,1.0252331172407467,1.184581492148115,0.5090999877414774,0,2023-02-23,0.8,0.6,0.6,2a
2,0.5,0.8111969583271962,0.19381378679010677,0.43132891651126204,1.1910650001431304,0.3111969583271962,0.09684354687209867,1,0.95,0.7597360836318684,1.9621895811721979,1.0967723482637897,1.3201941537008144,1.0252331172407467,1.184581492148115,0.2533802635590521,0,2023-02-23,0.8,0.6,0.6,2a
3,0.5,0.6256440921268016,0.1951167159953155,0.24322235599425296,1.0080658282593502,0.1256440921268016,0.015786437886368212,1,0.95,0.7648434722650972,1.9621895811721979,1.0989457428230813,1.3201941537008144,1.0252331172407467,1.184581492148115,0.12610795424700824,0,2023-02-23,0.8,0.6,0.6,2a
4,0.5,0.5082109896374765,0.17740841794920803,0.16049687990279943,0.8559250993721534,0.008210989637476462,6.742035082674584e-05,1,0.95,0.695428219469354,1.9621895811721979,1.1868097833363893,1.3201941537008144,1.0252331172407467,1.184581492148115,0.06276422599370758,0,2023-02-23,0.8,0.6,0.6,2a
5,0.5,0.43090236343680366,0.158159402948041,0.12091562984228521,0.7408890970313221,0.06909763656319634,0.0047744833786195675,1,0.95,0.6199734671890369,1.9621895811721979,1.2919440610532555,1.3201941537008144,1.0252331172407467,1.184581492148115,0.031237903176774866,0,2023-02-23,0.8,0.6,0.6,2a
6,0.5,0.34991374515129814,0.14053823090467998,0.07446387412715139,0.6253636161754449,0.15008625484870186,0.022525883894509484,1,0.95,0.5508997420482935,1.9621895811721979,1.3822183691964485,1.3201941537008144,1.0252331172407467,1.184581492148115,0.015547178021113342,0,2023-02-23,0.8,0.6,0.6,2a
7,0.5,0.28652576618741626,0.12838289630182115,0.03489991320490632,0.5381516191699263,0.21347423381258374,0.04557124850186967,1,0.95,0.5032517059650199,1.9621895811721979,1.4985332852623257,1.3201941537008144,1.0252331172407467,1.184581492148115,0.007737867136994739,0,2023-02-23,0.8,0.6,0.6,2a
8,0.5,0.22867859085161743,0.11937815602437896,-0.005298295496968614,0.4626554772002035,0.27132140914838254,0.073615307062264,0,0.95,0.4679537726971721,1.9621895811721979,1.580516553108085,1.3201941537008144,1.0252331172407467,1.184581492148115,0.0038511547078493844,0,2023-02-23,0.8,0.6,0.6,2a
9,0.5,0.20987456360393367,0.11782181343558949,-0.021051947323019182,0.4408010745308865,0.29012543639606636,0.08417276884400794,0,0.95,0.4618530218539057,1.9621895811721979,1.6191394189555208,1.3201941537008144,1.0252331172407467,1.184581492148115,0.0019167287730854925,0,2023-02-23,0.8,0.6,0.6,2a
