,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.8092080797713919,0.09294027592492227,0.6270484862453292,0.9913676732974546,0.30920807977139186,0.09560963659591143,0,0.95,0.3643191870521254,1.810622010648037,1.403774057551614,1.25143934630844,1.0252331172407467,0.7208384136712338,0.6836040756881608,0,2023-02-22,0.2,0.6,0.6,1a
1,0.5,0.8113841027234675,0.117760972665778,0.5805768375141369,1.042191367932798,0.3113841027234675,0.09696005942889896,0,0.95,0.4616145304186612,1.810622010648037,1.2488836235616594,1.25143934630844,1.0252331172407467,0.7208384136712338,0.3402313593373449,0,2023-02-22,0.2,0.6,0.6,1a
2,0.5,0.7682419479139976,0.12838845698159498,0.5166051961994014,1.0198786996285938,0.2682419479139976,0.07195374262069579,0,0.95,0.5032735034291924,1.810622010648037,1.1677697376494363,1.25143934630844,1.0252331172407467,0.7208384136712338,0.16933394927467108,0,2023-02-22,0.2,0.6,0.6,1a
3,0.5,0.7036946846514837,0.1270642408283774,0.4546533489049401,0.9527360203980273,0.20369468465148366,0.041491524555267376,1,0.95,0.4980826714930872,1.810622010648037,1.1687564391931398,1.25143934630844,1.0252331172407467,0.7208384136712338,0.0842779055781456,0,2023-02-22,0.2,0.6,0.6,1a
4,0.5,0.6156251952084895,0.12058901912345524,0.3792750607955053,0.8519753296214736,0.11562519520848946,0.013369185767001295,1,0.95,0.4727002688259683,1.810622010648037,1.2773783324386407,1.25143934630844,1.0252331172407467,0.7208384136712338,0.04194531220149873,0,2023-02-22,0.2,0.6,0.6,1a
5,0.5,0.5426223148345897,0.11490547611849079,0.31741172001592044,0.7678329096532589,0.04262231483458967,0.0018166617218588826,1,0.95,0.45042118963733846,1.810622010648037,1.3935532543045126,1.25143934630844,1.0252331172407467,0.7208384136712338,0.020876280724012642,0,2023-02-22,0.2,0.6,0.6,1a
6,0.5,0.47365547219144594,0.10853716170947396,0.26092654425667716,0.6863844001262147,0.026344527808554064,0.0006940341454556784,1,0.95,0.42545785586953755,1.810622010648037,1.477950246069635,1.25143934630844,1.0252331172407467,0.7208384136712338,0.010390174109902315,0,2023-02-22,0.2,0.6,0.6,1a
7,0.5,0.4522270850340577,0.10555128881369873,0.24535036043742267,0.6591038096306927,0.047772914965942326,0.002282251404343156,1,0.95,0.41375344919327006,1.810622010648037,1.5335199528465489,1.25143934630844,1.0252331172407467,0.7208384136712338,0.0051712141382497245,0,2023-02-22,0.2,0.6,0.6,1a
8,0.5,0.44662676652211286,0.10579355409445236,0.23927521070049626,0.6539783223437294,0.05337323347788714,0.0028487020518850525,1,0.95,0.41470311164323315,1.810622010648037,1.5518241606781342,1.25143934630844,1.0252331172407467,0.7208384136712338,0.0025737254622276236,0,2023-02-22,0.2,0.6,0.6,1a
9,0.5,0.447161335631957,0.10798442364096811,0.2355157544043439,0.65880691685957,0.05283866436804302,0.002791924452198699,1,0.95,0.42329116245522613,1.810622010648037,1.5394941189281974,1.25143934630844,1.0252331172407467,0.7208384136712338,0.0012809492273628445,0,2023-02-22,0.2,0.6,0.6,1a
10,0.5,0.6443266141086184,0.07972489506741319,0.4880686911052535,0.8005845371119832,0.14432661410861836,0.020830171540058035,1,0.95,0.31251584600672966,1.5676227990920917,1.403774057551614,1.25143934630844,1.0252331172407467,0.35876297709175103,0.6836040756881608,0,2023-02-22,0.2,0.6,0.6,1a
11,0.5,0.7069678146768843,0.09541447578861587,0.5199588785274283,0.8939767508263403,0.2069678146768843,0.04283567631212512,0,0.95,0.37401787229891204,1.5676227990920917,1.2488836235616594,1.25143934630844,1.0252331172407467,0.35876297709175103,0.3402313593373449,0,2023-02-22,0.2,0.6,0.6,1a
12,0.5,0.7161545632145503,0.10356943058199602,0.5131622093745168,0.9191469170545837,0.2161545632145503,0.04672279519847301,0,0.95,0.4059847076800669,1.5676227990920917,1.1677697376494363,1.25143934630844,1.0252331172407467,0.35876297709175103,0.16933394927467108,0,2023-02-22,0.2,0.6,0.6,1a
13,0.5,0.6732204740268918,0.10547066428727321,0.46650177059832143,0.8799391774554621,0.17322047402689178,0.03000533262210109,1,0.95,0.4134374068571407,1.5676227990920917,1.1687564391931398,1.25143934630844,1.0252331172407467,0.35876297709175103,0.0842779055781456,0,2023-02-22,0.2,0.6,0.6,1a
