,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.6323283137995995,0.12483115274894294,0.3876637502630532,0.8769928773361458,0.13232831379959953,0.017510782633045282,1,0.95,0.4893291270730926,1.3900523724554237,1.1379235645652157,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.41552839404147657,0,2023-02-23,0.8,0.2,0.2,1a
1,0.5,0.5866899039011754,0.13909487135816082,0.31406896560494824,0.8593108421974025,0.08668990390117537,0.0075151394383950205,1,0.95,0.5452418765924543,1.3900523724554237,1.0739071398993796,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.2068094608793508,0,2023-02-23,0.8,0.2,0.2,1a
2,0.5,0.48167696639490937,0.1354930846464368,0.21611540033365628,0.7472385324561625,0.018323033605090633,0.00033573356049328065,1,0.95,0.5311231321225062,1.3900523724554237,1.098393128428748,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.10292955601233483,0,2023-02-23,0.8,0.2,0.2,1a
3,0.5,0.40368329125149127,0.12340732756716057,0.1618093737915196,0.6455572087114629,0.09631670874850873,0.009276908384145058,1,0.95,0.48374783491994333,1.3900523724554237,1.1775749270763374,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.05122828257396322,0,2023-02-23,0.8,0.2,0.2,1a
4,0.5,0.3120339488589371,0.10567476575536543,0.10491521390371422,0.51915268381416,0.1879660511410629,0.03533123638156468,1,0.95,0.4142374699104458,1.3900523724554237,1.2834484648953275,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.025496436953087898,0,2023-02-23,0.8,0.2,0.2,1a
5,0.5,0.25501381899048164,0.09652719566771337,0.0658239919531127,0.44420364602785056,0.24498618100951836,0.060018228885628494,0,0.95,0.37837965407473784,1.3900523724554237,1.336840027153013,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.01268963675220265,0,2023-02-23,0.8,0.2,0.2,1a
6,0.5,0.21058973685990573,0.09189421613995534,0.030480382838053904,0.3906990908817576,0.28941026314009427,0.08375830041081861,0,0.95,0.3602187080437037,1.3900523724554237,1.4376832334014742,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.006315662113852742,0,2023-02-23,0.8,0.2,0.2,1a
7,0.5,0.17802998655439228,0.08864819660025165,0.004282713923472986,0.35177725918531155,0.3219700134456077,0.10366468955816481,0,0.95,0.34749454526183854,1.3900523724554237,1.4937165684123437,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.0031433199165004635,0,2023-02-23,0.8,0.2,0.2,1a
8,0.5,0.16143039168323745,0.086021920479454,-0.007169474337460902,0.3300302577039358,0.3385696083167625,0.11462937967576599,0,0.95,0.3371997320413967,1.3900523724554237,1.523630238426476,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.0015644377294657243,0,2023-02-23,0.8,0.2,0.2,1a
9,0.5,0.1595655235422291,0.08399132083382745,-0.005054440306021396,0.3241854873904796,0.3404344764577709,0.11589563276107658,0,0.95,0.329239927696501,1.3900523724554237,1.5568841203928918,1.2316225106672043,1.0252331172407467,0.6932397100095542,0.0007786243444481138,0,2023-02-23,0.8,0.2,0.2,1a
10,0.5,0.5252914591220956,0.1170092406977257,0.2959575614961749,0.7546253567480163,0.025291459122095628,0.0006396579045246341,1,0.95,0.4586677952518414,1.2721499466602282,1.1379235645652157,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.41552839404147657,0,2023-02-23,0.8,0.2,0.2,1a
11,0.5,0.5228725400137463,0.12500646867005558,0.2778643635859027,0.7678807164415898,0.02287254001374628,0.0005231530866804246,1,0.95,0.4900163528556871,1.2721499466602282,1.0739071398993796,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.2068094608793508,0,2023-02-23,0.8,0.2,0.2,1a
12,0.5,0.4515263130138474,0.12090872569912611,0.21454956522692772,0.6885030608007671,0.04847368698615262,0.002349698330031502,1,0.95,0.47395349557383937,1.2721499466602282,1.098393128428748,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.10292955601233483,0,2023-02-23,0.8,0.2,0.2,1a
13,0.5,0.386232311982379,0.1108563794865972,0.16895780073214364,0.6035068232326144,0.113767688017621,0.012943086836874743,1,0.95,0.4345490225004708,1.2721499466602282,1.1775749270763374,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.05122828257396322,0,2023-02-23,0.8,0.2,0.2,1a
14,0.5,0.3004277137606195,0.09598377556198619,0.11230297055895078,0.4885524569622882,0.1995722862393805,0.03982909743481323,0,0.95,0.37624948640333744,1.2721499466602282,1.2834484648953275,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.025496436953087898,0,2023-02-23,0.8,0.2,0.2,1a
15,0.5,0.25141606375449965,0.08694109804931549,0.08101464280147574,0.42181748470752356,0.24858393624550035,0.06179397335930698,0,0.95,0.3408028419060478,1.2721499466602282,1.336840027153013,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.01268963675220265,0,2023-02-23,0.8,0.2,0.2,1a
16,0.5,0.21285497017777824,0.08219082554381368,0.05176391225228871,0.37394602810326777,0.2871450298222218,0.08245226815160464,0,0.95,0.32218211585097906,1.2721499466602282,1.4376832334014742,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.006315662113852742,0,2023-02-23,0.8,0.2,0.2,1a
17,0.5,0.17957114545922706,0.07988890112701615,0.02299177648579409,0.33615051443266003,0.32042885454077297,0.10267465082231184,0,0.95,0.31315873794686594,1.2721499466602282,1.4937165684123437,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.0031433199165004635,0,2023-02-23,0.8,0.2,0.2,1a
18,0.5,0.16500614107863598,0.07751172403475486,0.013085953590908778,0.31692632856636316,0.334993858921364,0.11222088551502674,0,0.95,0.30384037497545435,1.2721499466602282,1.523630238426476,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.0015644377294657243,0,2023-02-23,0.8,0.2,0.2,1a
19,0.5,0.16669349714356493,0.07533912189637179,0.019031531599803253,0.3143554626873266,0.33330650285643504,0.11109322484638674,0,0.95,0.29532393108752336,1.2721499466602282,1.5568841203928918,1.2316225106672043,1.0252331172407467,0.3450270372448313,0.0007786243444481138,0,2023-02-23,0.8,0.2,0.2,1a
