,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.9688190461222276,0.0865804559063239,0.7991244707807745,1.1385136214636806,0.4688190461222276,0.21979129800695535,0,0.95,0.3393891506829061,2.584078289486142,1.923579036464941,1.3965768366269973,1.0252331172407467,1.216337139682293,1.130590791541653,0,2023-02-22,0.2,0.8,0.8,1a
1,0.5,1.0746941464635802,0.13243054551834035,0.8151350467946408,1.3342532461325196,0.5746941464635802,0.33027336197950297,0,0.95,0.5191181993378788,2.584078289486142,1.5513454100565593,1.3965768366269973,1.0252331172407467,1.216337139682293,0.5626977011119705,0,2023-02-22,0.2,0.8,0.8,1a
2,0.5,1.0116209661097586,0.16877353570740533,0.6808309145797593,1.342411017639758,0.5116209661097586,0.26175601296308276,0,0.95,0.6615801030599986,2.584078289486142,1.330607023089564,1.3965768366269973,1.0252331172407467,1.216337139682293,0.2800559718029783,0,2023-02-22,0.2,0.8,0.8,1a
3,0.5,0.9575558313115959,0.17941435366414074,0.6059101598203482,1.3092015028028436,0.45755583131159594,0.20935733876724563,0,0.95,0.7032913429824954,2.584078289486142,1.2206110076643362,1.3965768366269973,1.0252331172407467,1.216337139682293,0.13938451709953514,0,2023-02-22,0.2,0.8,0.8,1a
4,0.5,0.8049213985510686,0.17909867724658224,0.45389444146900415,1.1559483556331331,0.3049213985510686,0.09297705929433961,1,0.95,0.702053914164129,2.584078289486142,1.241681091031925,1.3965768366269973,1.0252331172407467,1.216337139682293,0.06937200261074386,0,2023-02-22,0.2,0.8,0.8,1a
5,0.5,0.6664865940699082,0.1690389921557095,0.3351762574617688,0.9977969306780475,0.16648659406990818,0.027717786004998385,1,0.95,0.6626206732162787,2.584078289486142,1.3812189503100976,1.3965768366269973,1.0252331172407467,1.216337139682293,0.03452660916985809,0,2023-02-22,0.2,0.8,0.8,1a
6,0.5,0.5911074374758593,0.1616836475260119,0.27421331143580735,0.9080015635159111,0.09110743747585925,0.008300565163417603,1,0.95,0.6337882520801037,2.584078289486142,1.500108002630654,1.3965768366269973,1.0252331172407467,1.216337139682293,0.017183974743486888,0,2023-02-22,0.2,0.8,0.8,1a
7,0.5,0.5553511136847856,0.15407107963125166,0.25337734654832966,0.8573248808212416,0.055351113684785624,0.0030637457861460624,1,0.95,0.6039475342729119,2.584078289486142,1.5703710775280095,1.3965768366269973,1.0252331172407467,1.216337139682293,0.00855250472272221,0,2023-02-22,0.2,0.8,0.8,1a
8,0.5,0.551457420464358,0.14952445584377777,0.25839487220260393,0.844519968726112,0.05145742046435797,0.0026478661208457267,1,0.95,0.5861250965235081,2.584078289486142,1.5901616075432292,1.3965768366269973,1.0252331172407467,1.216337139682293,0.004256601753905008,0,2023-02-22,0.2,0.8,0.8,1a
9,0.5,0.5362088583312017,0.14917183693661024,0.2438374304277639,0.8285802862346394,0.03620885833120169,0.0013110814216490338,1,0.95,0.5847428558068755,2.584078289486142,1.604699362787636,1.3965768366269973,1.0252331172407467,1.216337139682293,0.0021185207233162633,0,2023-02-22,0.2,0.8,0.8,1a
10,0.5,0.7110858801557021,0.07333111912702829,0.5673595277207103,0.8548122325906938,0.21108588015570207,0.04455724880110742,0,0.95,0.28745270486998353,2.1108198611459934,1.923579036464941,1.3965768366269973,1.0252331172407467,0.6053738606371085,1.130590791541653,0,2023-02-22,0.2,0.8,0.8,1a
11,0.5,0.8778828159098052,0.09714153687681899,0.6874889022283704,1.0682767295912399,0.3778828159098052,0.14279542255992372,0,0.95,0.3807878273628694,2.1108198611459934,1.5513454100565593,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.5626977011119705,0,2023-02-22,0.2,0.8,0.8,1a
12,0.5,0.9089008029402792,0.12039993074672911,0.6729212749355734,1.1448803309449849,0.4089008029402792,0.16719986664520503,0,0.95,0.47195905600941146,2.1108198611459934,1.330607023089564,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.2800559718029783,0,2023-02-22,0.2,0.8,0.8,1a
13,0.5,0.8918237836067404,0.1306255187911785,0.6358024713141706,1.1478450958993103,0.3918237836067404,0.15352587739990173,0,0.95,0.5120426245851397,2.1108198611459934,1.2206110076643362,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.13938451709953514,0,2023-02-22,0.2,0.8,0.8,1a
14,0.5,0.7738825430081349,0.13436336993876785,0.5105351770867181,1.0372299089295516,0.27388254300813486,0.07501164736460283,0,0.95,0.5266947318428334,2.1108198611459934,1.241681091031925,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.06937200261074386,0,2023-02-22,0.2,0.8,0.8,1a
15,0.5,0.6481886618431679,0.12951385465165097,0.3943461712269767,0.9020311524593592,0.14818866184316792,0.021959879498868774,1,0.95,0.5076849812323825,2.1108198611459934,1.3812189503100976,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.03452660916985809,0,2023-02-22,0.2,0.8,0.8,1a
16,0.5,0.5646474294201684,0.1262948648187938,0.31711404294297785,0.812180815897359,0.06464742942016843,0.004179290130635659,1,0.95,0.4950667729543812,2.1108198611459934,1.500108002630654,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.017183974743486888,0,2023-02-22,0.2,0.8,0.8,1a
17,0.5,0.5251483284567999,0.12059378158733497,0.2887888597861339,0.761507797127466,0.02514832845679993,0.0006324384241710931,1,0.95,0.4727189373413321,2.1108198611459934,1.5703710775280095,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.00855250472272221,0,2023-02-22,0.2,0.8,0.8,1a
18,0.5,0.5208646292888741,0.11692366296462572,0.2916984609377079,0.7500307976400403,0.020864629288874115,0.0004353327553621435,1,0.95,0.4583323367023324,2.1108198611459934,1.5901616075432292,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.004256601753905008,0,2023-02-22,0.2,0.8,0.8,1a
19,0.5,0.509195582770971,0.11632688895228352,0.281199069990905,0.7371920955510369,0.00919558277097099,8.45587424977785e-05,1,0.95,0.45599302556013194,2.1108198611459934,1.604699362787636,1.3965768366269973,1.0252331172407467,0.6053738606371085,0.0021185207233162633,0,2023-02-22,0.2,0.8,0.8,1a
20,0.5,0.489535293693797,0.05956330043145619,0.3727933700478038,0.6062772173397902,0.010464706306202998,0.00010951007807508478,1,0.95,0.23348384729198646,1.6477290834370926,1.923579036464941,1.3965768366269973,1.0252331172407467,0.3012959969621594,1.130590791541653,0,2023-02-22,0.2,0.8,0.8,1a
