,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.9617833174218287,0.08418055653981447,0.7967924584052546,1.1267741764384027,0.46178331742182865,0.21324383224910937,0,0.95,0.32998171803314813,2.6370489002120565,2.0158380760235994,1.4246348446239079,1.0252331172407467,1.7153075839835856,1.5518387769260718,0,2023-02-22,0.2,0.8,0.8,2a
1,0.5,1.1929894443935327,0.14324525133162058,0.9122339108271682,1.4737449779598972,0.6929894443935327,0.4802343700408572,0,0.95,0.561511067132729,2.6370489002120565,1.4081905075613472,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.7723538160805389,0,2023-02-22,0.2,0.8,0.8,2a
2,0.5,1.0861654102572118,0.20165697184195977,0.6909250082155629,1.4814058122988607,0.5861654102572118,0.3435898881820054,0,0.95,0.7904808040832978,2.6370489002120565,1.203628577374445,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.384402314263467,0,2023-02-22,0.2,0.8,0.8,2a
3,0.5,0.9348371272347217,0.22775103173555383,0.48845330759119726,1.3812209468782461,0.4348371272347217,0.18908332722174553,1,0.95,0.8927676392870489,2.6370489002120565,1.1155835111654673,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.19131793762730717,0,2023-02-22,0.2,0.8,0.8,2a
4,0.5,0.8695362100392929,0.23022187368309485,0.41830962916709735,1.3207627909114885,0.36953621003929293,0.13655701053020441,1,0.95,0.9024531617443912,2.6370489002120565,1.0990473394463525,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.0952193883850529,0,2023-02-22,0.2,0.8,0.8,2a
5,0.5,0.7100494757054917,0.21241951683984064,0.2937148730860045,1.1263840783249788,0.2100494757054917,0.04412078224415195,1,0.95,0.8326692052389743,2.6370489002120565,1.192560378274206,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.04739091397736996,0,2023-02-22,0.2,0.8,0.8,2a
6,0.5,0.6307209912501788,0.18879562893411897,0.26068835810071744,1.00075362439964,0.13072099125017878,0.017087977553429317,1,0.95,0.7400652662989226,2.6370489002120565,1.3224763975892966,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.02358656956006063,0,2023-02-22,0.2,0.8,0.8,2a
7,0.5,0.5709712790921926,0.17482099082654434,0.22832843333055852,0.9136141248538266,0.07097127909219259,0.005036922455981892,1,0.95,0.6852856915232681,2.6370489002120565,1.4371350804896605,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.011739091250218025,0,2023-02-22,0.2,0.8,0.8,2a
8,0.5,0.5109473692575183,0.1673818476949298,0.18288497610968718,0.8390097624053494,0.010947369257518269,0.0001198448936604561,1,0.95,0.6561247862956623,2.6370489002120565,1.509499754175982,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.005842573377617999,0,2023-02-22,0.2,0.8,0.8,2a
9,0.5,0.4763187472820419,0.1650068550447208,0.15291125419216778,0.799726240371916,0.023681252717958123,0.000560801730291799,1,0.95,0.6468149861797482,2.6370489002120565,1.540276294517582,1.4246348446239079,1.0252331172407467,1.7153075839835856,0.0029078625376744247,0,2023-02-22,0.2,0.8,0.8,2a
10,0.5,0.6059942245759105,0.07549720692135366,0.4580224180766892,0.7539660310751317,0.10599422457591046,0.01123477564344854,1,0.95,0.2959436129984425,2.0050745441878703,2.0158380760235994,1.4246348446239079,1.0252331172407467,0.8537126265563894,1.5518387769260718,0,2023-02-22,0.2,0.8,0.8,2a
