,theta,coef,se,confint_l,confint_u,abs_bias,sq_error,cover,level,ci_width,nuis_rmse_ml_l,nuis_rmse_ml_m,orcl_rmse_ml_l,orcl_rmse_ml_m,alpha_ml_l,alpha_ml_m,i_rep,date,rho,R2_y,R2_d,design
0,0.5,0.6047486636165273,0.12512483199614097,0.3595084993324661,0.8499888279005886,0.10474866361652735,0.0109722825294484,1,0.95,0.4904803285681225,1.3549744149446934,1.1250486024288295,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.4073152292962864,0,2023-02-23,0.8,0.2,0.2,2a
1,0.5,0.5716274472164782,0.13535424385708586,0.30633800410193807,0.8369168903310182,0.07162744721647818,0.005130491194749368,1,0.95,0.5305788862290801,1.3549744149446934,1.0707148597447278,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.20272174943189564,0,2023-02-23,0.8,0.2,0.2,2a
2,0.5,0.470412139527124,0.1309357882399904,0.21378271028937967,0.7270415687648684,0.029587860472875982,0.0008754414873623769,1,0.95,0.5132588584754887,1.3549744149446934,1.0936889297472212,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.10089509239251739,0,2023-02-23,0.8,0.2,0.2,2a
3,0.5,0.40311870617098006,0.11917353196874633,0.16954287560180448,0.6366945367401556,0.09688129382901994,0.009385985093984897,1,0.95,0.46715166113835116,1.3549744149446934,1.1763754028187243,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.05021572523630243,0,2023-02-23,0.8,0.2,0.2,2a
4,0.5,0.31210685968812074,0.10243889396056201,0.11133031690930156,0.51288340246694,0.18789314031187926,0.03530383217625955,1,0.95,0.4015530855576384,1.3549744149446934,1.2817523313820434,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.02499248478011039,0,2023-02-23,0.8,0.2,0.2,2a
5,0.5,0.2483456722154217,0.09147575157083888,0.06905649367784422,0.4276348507529992,0.2516543277845783,0.06332990069270798,0,0.95,0.35857835707515495,1.3549744149446934,1.356785098130626,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.012438818568182106,0,2023-02-23,0.8,0.2,0.2,2a
6,0.5,0.2139835520614275,0.08596143707082028,0.045502231343313465,0.38246487277954155,0.2860164479385725,0.08180540849139815,0,0.95,0.3369626414362281,1.3549744149446934,1.450957212020501,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.006190829312629412,0,2023-02-23,0.8,0.2,0.2,2a
7,0.5,0.1819237365738327,0.08372005746017319,0.01783543916826938,0.34601203397939606,0.3180762634261673,0.10117250935515257,0,0.95,0.3281765948111267,1.3549744149446934,1.4942301030407001,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.0030811903371714567,0,2023-02-23,0.8,0.2,0.2,2a
8,0.5,0.17210845783094533,0.08198055612497913,0.011429520393421683,0.332787395268469,0.3278915421690547,0.10751286342600097,0,0.95,0.3213578748750473,1.3549744149446934,1.526043740273894,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.0015335156914294736,0,2023-02-23,0.8,0.2,0.2,2a
9,0.5,0.16938483675447508,0.08299970404389045,0.006708406100966291,0.33206126740798386,0.3306151632455249,0.10930638616786509,0,0.95,0.32535286130701757,1.3549744149446934,1.5543455476074792,1.2144545325480032,1.0252331172407467,0.6259068121598237,0.0007632343732517537,0,2023-02-23,0.8,0.2,0.2,2a
10,0.5,0.5191779661894278,0.11717845802309665,0.2895124087002198,0.7488435236786357,0.019177966189427798,0.00036779438716283576,1,0.95,0.4593311149784159,1.268847210251426,1.1250486024288295,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.4073152292962864,0,2023-02-23,0.8,0.2,0.2,2a
11,0.5,0.5186134180148062,0.12343372269649833,0.27668776705196524,0.7605390689776472,0.018613418014806205,0.00034645933019391217,1,0.95,0.483851301925682,1.268847210251426,1.0707148597447278,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.20272174943189564,0,2023-02-23,0.8,0.2,0.2,2a
12,0.5,0.4494620704547695,0.11885545840631548,0.21650965261239274,0.6824144882971462,0.05053792954523051,0.002554082322718683,1,0.95,0.4659048356847535,1.268847210251426,1.0936889297472212,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.10089509239251739,0,2023-02-23,0.8,0.2,0.2,2a
13,0.5,0.39350536533464436,0.10933871043525112,0.17920543076549839,0.6078052999037904,0.10649463466535564,0.011341107212507567,1,0.95,0.428599869138292,1.268847210251426,1.1763754028187243,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.05021572523630243,0,2023-02-23,0.8,0.2,0.2,2a
14,0.5,0.3044314311160892,0.09461030930429568,0.11899863231347493,0.4898642299187035,0.19556856888391078,0.038247065135300955,0,0.95,0.3708655976052285,1.268847210251426,1.2817523313820434,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.02499248478011039,0,2023-02-23,0.8,0.2,0.2,2a
15,0.5,0.2483842428041579,0.08375965907282892,0.08421832766405965,0.4125501579442562,0.25161575719584206,0.06331048926923695,0,0.95,0.3283318302801965,1.268847210251426,1.356785098130626,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.012438818568182106,0,2023-02-23,0.8,0.2,0.2,2a
16,0.5,0.21615498726037402,0.07881831443654798,0.061673929642586583,0.3706360448781615,0.283845012739626,0.08056799125715844,0,0.95,0.30896211523557493,1.268847210251426,1.450957212020501,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.006190829312629412,0,2023-02-23,0.8,0.2,0.2,2a
17,0.5,0.18411512917540565,0.0772279584382178,0.032751112036942615,0.33547914631386866,0.3158848708245944,0.09978325161587068,0,0.95,0.3027280342769261,1.268847210251426,1.4942301030407001,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.0030811903371714567,0,2023-02-23,0.8,0.2,0.2,2a
18,0.5,0.1755023953463758,0.07572034430798942,0.027093247605744053,0.32391154308700754,0.3244976046536242,0.1052986954259398,0,0.95,0.2968182954812635,1.268847210251426,1.526043740273894,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.0015335156914294736,0,2023-02-23,0.8,0.2,0.2,2a
19,0.5,0.17576056138589796,0.07647372990167664,0.02587480501516795,0.325646317756628,0.32423943861410204,0.10513121355278804,0,0.95,0.2997715127414601,1.268847210251426,1.5543455476074792,1.2144545325480032,1.0252331172407467,0.3115152953195437,0.0007632343732517537,0,2023-02-23,0.8,0.2,0.2,2a
20,0.5,0.4550248636280277,0.11310252092564084,0.23334799605308382,0.6767017312029715,0.04497513637197231,0.002022762891677507,1,0.95,0.4433537351498877,1.253281651079064,1.1250486024288295,1.2144545325480032,1.0252331172407467,0.1550418965455245,0.4073152292962864,0,2023-02-23,0.8,0.2,0.2,2a
21,0.5,0.4864128364857856,0.11594054640954564,0.25917354117518143,0.7136521317963898,0.013587163514214406,0.00018461101236199917,1,0.95,0.4544785906212083,1.253281651079064,1.0707148597447278,1.2144545325480032,1.0252331172407467,0.1550418965455245,0.20272174943189564,0,2023-02-23,0.8,0.2,0.2,2a
22,0.5,0.4605941162078352,0.11079852820745838,0.2434329913811715,0.6777552410344989,0.03940588379216481,0.0015528236774415972,1,0.95,0.43432224965332744,1.253281651079064,1.0936889297472212,1.2144545325480032,1.0252331172407467,0.1550418965455245,0.10089509239251739,0,2023-02-23,0.8,0.2,0.2,2a
23,0.5,0.41551795888846843,0.10401030231782568,0.2116615123244072,0.6193744054525296,0.08448204111153157,0.00713721527037051,1,0.95,0.4077128931281224,1.253281651079064,1.1763754028187243,1.2144545325480032,1.0252331172407467,0.1550418965455245,0.05021572523630243,0,2023-02-23,0.8,0.2,0.2,2a
