"","fname","DGPid","Y.cont","bias","rel.bias","sd","rel.sd","rMSE","coverage","CIwidth"
"338","SBBSP",26,0,0.0445989718333243,44.9647273085198,0.0274255670391194,1.43651103787694,0.052284877342619,0.48,0.0916679793981532
"339","SBBSP",27,0,0.0376582985957677,11.0336419303581,0.0237344589057696,1.01735512620524,0.044450407729088,0.55,0.0822584420498159
"340","SBBSP",28,0,0.0646136022528333,109.035587030221,0.0215728045065598,1.04308272484976,0.0680856051704235,0.13,0.0771900455111502
"341","SBBSP",45,0,-0.00569820723534403,5.58130623760901,0.0199666515741418,0.870205081605032,0.0206676091754531,0.99,0.102794105191135
"342","SBBSP",46,0,0.0204210893020176,7.65537464178479,0.0275455278058738,1.3161673356831,0.0341787862476727,0.89,0.104418149513976
"343","SBBSP",47,0,0.0380810597729659,12.7829848107227,0.024282090432294,1.24900031811006,0.0450986788058884,0.61,0.0915912923474854
"344","SBBSP",48,0,-0.00166934824492045,0.770106106820626,0.0281747118036772,1.3853043674436,0.0280831437864582,1,0.125194738699261
"345","SBBSP",49,0,0.0537845737436446,24.9832554346295,0.0322457960506972,1.46715595633875,0.0626272610138689,0.53,0.107241448824041
"346","SBBSP",50,0,0.0450846259678504,35.4713156511723,0.0306617455315091,1.1984812208808,0.0544367955643019,0.6,0.106603934368445
"347","SBBSP",51,0,-0.0139025875989807,18.4118861994259,0.0207565650797554,0.736536191041056,0.0248959552120089,0.98,0.111978343317023
"348","SBBSP",52,0,-0.0403988735697327,7.3920125426918,0.0243081853338023,0.933431049062409,0.0470855389815547,0.62,0.109003051537896
"349","SBBSP",53,0,-0.074671602768602,105.238566416637,0.035536316292746,1.6428676255841,0.0826199112680073,0.55,0.162168173035716
"350","SBBSP",54,0,-0.184963236620539,43.7428474516364,0.0124910576444651,0.886290495143201,0.185380325701008,0,0.0609394913514376
"351","SBBSP",55,0,0.0246816505902339,29.8352197102723,0.0154940422822077,1.20834255304354,0.0291006626838428,0.58,0.0558301240103129
"352","SBBSP",56,0,0.0308169870696331,148.531014461117,0.0126489188428026,0.913443859206892,0.0332878639816799,0.34,0.0513499023983522
"353","eb",1,1,-0.00341910402591001,0.229556276324593,0.170317608918763,1.29246882748149,0.169498369611824,0.91,0.66323828414259
"354","eb",2,1,0.05149340569,222.57991875796,0.0978649828947388,1.3921863877701,0.110151487315299,0.86,0.327129346113
"355","eb",3,1,0.028485826853001,909.978965930222,0.0882243575704596,1.19530459283076,0.0922883753651145,0.92,0.341802895348
"356","eb",4,1,0.0390434383999999,3.88212045125286,0.0590566540275846,1.09125302422292,0.070549284781485,0.9,0.26693282841
"357","eb",5,1,-0.030067047014512,1.17475770250071,0.677091278351629,1.56167603234736,0.674367926686774,0.94,0.90519076567383
"358","eb",6,1,0.11154789735763,13.4262264721817,0.584168654040428,1.61416303490492,0.591847463122618,0.87,1.33579590350782
"359","eb",7,1,0.055863624716098,33.4351611422606,0.0693074408568831,1.356275867274,0.0887481307463435,0.9,0.29229806721465
"360","eb",8,1,0.01258772803358,0.348725366938737,0.0237533769222531,1.24712177676048,0.0267774454178492,0.9,0.10011610986
"361","eb",9,1,-0.0589063180183,5.72682591131405,0.209275379329887,1.0205647938236,0.216398190501226,0.93,0.9213954155
"362","eb",10,1,-1.1552338388675,2205.13225847756,0.134224574896385,1.11287069806792,1.16292789828329,0,0.48997369762
"363","eb",11,1,0.0601415429329001,0.326367218249346,0.147780291080674,1.08148748364195,0.158863556154078,1,1.12899303454
"364","eb",12,1,0.2196626139487,3.13121799084196,0.707342335994749,0.828521844994735,0.737279806080689,0.96,1.73268012163
"365","eb",13,1,0.00179636448714502,2.43157044214341,0.0454207819681829,1.13120397161962,0.0452287948725795,0.96,0.200182954664
"366","eb",14,1,-5.0331989158488,5.88647879166237,3.77355288231796,1.87341169623936,6.27936268012887,0.72,14.1264366149
"367","eb",15,1,0.039384331630262,64.6798595295181,0.0350526127974348,1.37736019667904,0.0526072655177027,0.86,0.163522636142
"368","eb",16,1,-0.001082872131,3.42143088244209,0.0803041417279566,1.45120022743826,0.0799089496798024,0.98,0.405797535217
"369","eb",25,0,-0.00750115930598097,13.9817103744781,0.0279559782409736,1.62900239310348,0.0288095252156192,0.88,0.101840113696
"370","eb",26,0,0.032323954526714,32.5890427756606,0.0408473924592213,2.13952659766216,0.0519293983428996,0.82,0.1492380382917
"371","eb",27,0,0.00245257648472097,0.718589308287783,0.0373265788727021,1.59996848930129,0.0372203692465571,0.96,0.1598166221431
"372","eb",28,0,0.046566900805554,78.5817411269471,0.028663020123661,1.38590701658288,0.0546061286488761,0.77,0.137764913888
"373","eb",45,0,0.00321364950243601,3.14772019911492,0.0267973916987038,1.16790871736213,0.026856037365176,0.91,0.1038331786526
"374","eb",46,0,-0.000217269728617989,0.0814491894281703,0.0294557511860601,1.40744072258561,0.0293089077123441,0.96,0.1281816135403
"375","eb",47,0,0.00532901932008001,1.78883606261898,0.0290934127658449,1.49648078697212,0.0294340083341358,0.92,0.1172969306615
"376","eb",48,0,0.00263490444500501,1.21553786644671,0.03621943739691,1.78085032996649,0.0361340821154973,0.87,0.1093473657149
"377","eb",49,0,0.00373174525754699,1.73341793932652,0.0291402227622749,1.32585504564665,0.0292333196793638,0.96,0.130129904223
"378","eb",50,0,0.002870178167627,2.2581754550121,0.0360224683365807,1.40801676756464,0.0359566400755588,0.94,0.12990706191
"379","eb",51,0,0.00326462979903601,4.32351113885537,0.0324763839481237,1.15240802319782,0.0324780874887553,0.85,0.1217310571309
"380","eb",52,0,-0.00832520253091799,1.52330983740848,0.0461335922130414,1.77152373923014,0.0466511976733203,0.83,0.15228353816314
"381","eb",53,0,-0.00509424190872,7.17957959352483,0.0357984536436329,1.65498641031352,0.0359814576006467,0.91,0.1302210998939
"382","eb",54,0,-0.219841137208281,51.9912902920531,0.0199771732711132,1.41746033794519,0.220737903828082,0,0.069827135203
"383","eb",55,0,0.000862997525076958,1.04319282359018,0.0158268535790054,1.23429769404093,0.0157711497994741,0.94,0.072607460022
"384","eb",56,0,0.000901231224458003,4.34373378975414,0.0137582276552958,0.993552786723059,0.0137188978293715,0.94,0.056124128994
"385","ensemble",1,1,-0.057927317091,3.88919995066389,0.099515207700881,0.755179130509536,0.114716249343645,0.09,0.02808945945535
"386","ensemble",2,1,-0.070997650026,306.886890914306,0.0858212144199021,1.22085676575242,0.111050863775462,0.15,0.061514737003
"387","ensemble",3,1,0.410982188288801,13128.8148539519,0.0768505031691341,1.04120632815102,0.41803504509745,0,0.0602347898433
"388","ensemble",4,1,-0.0901479685400001,8.96348494522026,0.100094738323337,1.8495576443109,0.134333254652398,0.22,0.06795949696
"389","ensemble",5,1,0.068925589930788,2.69301031230362,0.250824782270593,0.578514394313771,0.258910559140385,0.07,0.0513342182354
"390","ensemble",6,1,0.26612704839277,32.0318186782046,0.275499137352338,0.761253656091519,0.382052853439562,0.19,0.1987725774408
"391","ensemble",7,1,0.1107275302512,66.2719763647302,0.0545162710375972,1.06682777300554,0.123299998075007,0,0.0163830851972
"392","ensemble",8,1,0.17660620586358,4.89262746852653,0.0685987891126633,3.60163710792862,0.189336969127996,0,0.017144699129
"393","ensemble",9,1,-0.7330812757183,71.2695850991482,0.26110138041435,1.27330256106993,0.777753398163265,0.04,0.5690857886
"394","ensemble",10,1,-1.6407578161575,3131.9096333821,0.341698612735842,2.83306074150521,1.67561229817881,0,0.19911461348
"395","ensemble",11,1,2.0634445563329,11.197595322978,0.300150720636988,2.19656657326388,2.08494436079426,0,0.9976340486
"396","ensemble",12,1,0.6746379438368,9.61674100600367,0.33925603766378,0.397376240537771,0.754373957506991,0.03,0.416634409459
"397","ensemble",13,1,0.225878198737145,305.750172364377,0.0527659928899064,1.31413635206296,0.231899478590053,0,0.03348261834
"398","ensemble",14,1,-11.7021129474488,13.6859760232978,3.26915524505112,1.62299929639225,12.1457790894998,0,3.6350457769
"399","ensemble",15,1,0.120393705687372,197.719439425855,0.0361368429897235,1.41996402537295,0.125648147921841,0,0.02548744212657
"400","ensemble",16,1,-0.12970760643,409.822727561954,0.0998684735383431,1.80475313469791,0.163395342811874,0.14,0.08780657526
"401","ensemble",25,0,0.095761168160019,178.493065367578,0.0242188874204464,1.41124110292757,0.0987465963473013,0,0.017287196362
"402","ensemble",26,0,-0.020964986107286,21.1369196326774,0.0197244008086908,1.03313522877312,0.0287174530532907,0.13,0.012697631418
"403","ensemble",27,0,-0.067419590328279,19.7535110855291,0.0246712059823305,1.05750790340065,0.0717494451588953,0.02,0.02009266645
"404","ensemble",28,0,-0.00773600767044602,13.0545288949648,0.0264983348732818,1.28124070911594,0.0274770076286195,0.27,0.014002599266
"405","ensemble",45,0,-0.036078289417464,35.338128897623,0.0135271287485839,0.58955184011865,0.0385070947664096,0.01,0.0175229939833
"406","ensemble",46,0,-0.045004781627618,16.8712089220965,0.0180249016069956,0.861257293424254,0.0484466559889538,0.03,0.0209754031118
"407","ensemble",47,0,-0.03707599583672,12.4456066729441,0.0167456908394207,0.861349777265993,0.0406477975708038,0.04,0.0138823376585
"408","ensemble",48,0,-0.057020506357995,26.3047810987988,0.0227451171290361,1.11834010287046,0.0613474131076738,0.02,0.02082114257
"409","ensemble",49,0,-0.045800339057453,21.274530781239,0.0163352494328263,0.743239784372825,0.0485987965701825,0.03,0.01781514049
"410","ensemble",50,0,-0.059962215036373,47.1765842798689,0.0207128052947942,0.80960518546021,0.0634050260800868,0.02,0.016455453484
"411","ensemble",51,0,-0.040983209726564,54.2760970359233,0.0166164154123343,0.589625078597101,0.0441923940066075,0.01,0.0158834005138
"412","ensemble",52,0,-0.080475914617418,14.7251375514152,0.0219819671619267,0.844104583976495,0.0833951296240668,0,0.0219067844028
"413","ensemble",53,0,-0.08178642593192,115.265856072329,0.0200612011091443,0.927442719752935,0.0841869748759246,0,0.0117194941286
"414","ensemble",54,0,-0.145069550547282,34.3081973229406,0.0142681429254308,1.0123818028938,0.145762541825756,0,0.015196571939
"415","ensemble",55,0,-0.067129624133923,81.1463997426523,0.0242450068990346,1.89080893167431,0.0713325212809745,0.01,0.016747632026
"416","ensemble",56,0,0.116388888855458,560.968523452386,0.0325551594859841,2.35097646585772,0.120812306798912,0,0.0104251027091
"417","median",1,1,-0.123628726169892,8.30034705327803,0.0536730114937165,0.407301950004314,0.134670138395885,0.57,0.36910456426653
"418","median",2,1,-0.14672296102,634.20906630965,0.0889036415778386,1.26470608757969,0.171325556183014,1,1.35822227099082
"419","median",3,1,0.544423049679701,17391.5795505132,0.112040317191533,1.51797428067752,0.555719317076671,0.88,1.582980358406
"420","median",4,1,-0.0941553266900001,9.36193978596015,0.097982367387792,1.81052510496965,0.135535104013048,1,2.872983640445
"421","median",5,1,0.220350381082318,8.60936916420427,0.0482343837841446,0.111250112797383,0.225516253658952,0.76,0.8102422433297
"422","median",6,1,0.72574382319043,87.3526185769488,0.199382865568876,0.550930710110345,0.752369648982928,0.82,2.132857087133
"423","median",7,1,0.073838147288251,44.1931644352684,0.0435114303504472,0.851474274699387,0.0855942995788379,1,0.339172222389327
"424","median",8,1,0.07426014366358,2.05727322507461,0.0317487199416557,1.66690067492739,0.0806998782074043,1,2.186450603647
"425","median",9,1,-0.5929917620183,57.6501927495651,0.328222881495732,1.60063127566407,0.67697281124101,1,10.35085921008
"426","median",10,1,-1.4036100128775,2679.23740941706,0.152557085030795,1.26486755383272,1.41179389281904,1,11.99181516884
"427","median",11,1,0.0238504236329001,0.129427946732638,0.160042124083518,1.17122217574541,0.161016115261241,1,15.1734421961863
"428","median",12,1,1.1093576642497,15.8135270000398,0.359203151055584,0.420740626279584,1.16550892828864,0.95,3.95349543403564
"429","median",13,1,0.267566949706145,362.180331918023,0.0656903991649449,1.63601851867538,0.275434472846222,1,1.37854730744812
"430","median",14,1,-12.3027890119488,14.3884848995523,3.40459400617137,1.69023899519064,12.7606412541031,1,79.271020846468
"431","median",15,1,0.145117806422312,238.3231845279,0.0283541505584157,1.11415028076493,0.147834691517837,0.99,0.472110301237
"432","median",16,1,-0.309808595239,978.867832176867,0.0929915839856289,1.68047880129211,0.323330057416871,1,1.9779704368959
"433","median",25,0,0.115454389721019,215.20004744524,0.0271623961407368,1.5827601500574,0.118575435535014,1,0.42032267175544
"434","median",26,0,-0.024537206543286,24.7384357929815,0.0230244842289544,1.20598876548802,0.0335693328831115,1,0.405941937412958
"435","median",27,0,-0.075283541248279,22.0575986796229,0.028871467254608,1.23754812903706,0.0805781458467548,1,0.42629888702574
"436","median",28,0,-0.00418107973544602,7.05558067464857,0.0294156097198452,1.42229603621371,0.0295652962439497,1,0.54980628097135
"437","median",45,0,-0.087992669733364,86.1874649627486,0.0157200171407727,0.685124330838463,0.089372018419201,0.93,0.2624142973047
