,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,fs_loss_mll,fs_loss_mlm
0,9.111110916555225,8.871153141541184,9.351068691569266,2.794833783997673,0.6270474510572024,2.394692644329676,0.6436333846221448
1,9.092863845344691,8.872227116556383,9.313500574133,2.0909095460815137,0.6252190288890802,2.4281915945277217,0.6319000656431945
2,9.354606512843347,9.112558854150585,9.596654171536109,2.376684409405994,0.6262123449903114,2.2314488698746864,0.6342864628775275
3,8.780496314967769,8.554174662978346,9.006817966957192,2.7939240363994906,0.625913629213118,2.3928035358067126,0.6360181046325404
4,8.845928121641078,8.61719551498353,9.074660728298626,2.7012446075361822,0.6428570872245885,2.706481040639378,0.6487889174344912
5,9.00934350196704,8.793767143909495,9.224919860024585,1.8946461965104913,0.6251895842419635,2.2820926133504464,0.6421114273792723
6,8.92224379842005,8.675058912294048,9.169428684546052,4.415924922650168,0.6076808416850469,2.8280726589659335,0.6406417404666169
7,9.079433941739582,8.832027997910787,9.326839885568377,2.3751911538117247,0.6229056411423711,2.610699017363818,0.6580519169481047
8,9.476595031488582,9.24770720790645,9.705482855070715,2.1099182808520083,0.6222122856816074,2.3385845411030806,0.6373536653732149
9,9.049530085225923,8.821554832019897,9.277505338431949,2.122123601359956,0.626476805431661,2.288229735566215,0.6400456844259168
10,9.107747990368699,8.88845965245578,9.327036328281618,1.783552244081879,0.6136532200498224,2.228506021086651,0.6202456441915782
11,9.067175861519921,8.823418595295479,9.310933127744363,1.6828120970363911,0.6152038392962607,2.480492689351141,0.643852814543346
12,8.98700503971928,8.756807737474261,9.217202341964299,2.166132363369147,0.6128212254704192,2.4785917678821514,0.6290249034327062
13,9.107321611883352,8.888051311540586,9.326591912226117,2.0550707737671434,0.6422928827671612,2.090584173472045,0.6542576014967804
14,8.878830906906241,8.653850174482383,9.1038116393301,1.8112490576567561,0.6196150796147568,2.327503757062748,0.638803939364497
15,9.158573902996515,8.944270878233093,9.372876927759938,2.2866462632616367,0.6406070129212027,2.3234009114724605,0.6462624923822109
16,9.158220551309212,8.925368337067132,9.391072765551291,2.232135273638129,0.6210652842305728,2.3734512481119134,0.632321638228702
17,9.240080885995027,9.003494449721826,9.476667322268229,2.751116225921894,0.6239524395549245,2.6279726006295547,0.6334583429571734
18,9.210896774731859,8.98434251220227,9.437451037261448,2.190398072311884,0.6316481393884787,2.402756462056953,0.6403730786744702
19,8.947713720213883,8.722317046603527,9.17311039382424,1.929070347221534,0.624673815772446,2.609962932187091,0.6324391796052387
20,8.945735505774833,8.721160770789314,9.170310240760351,1.7958127924772613,0.6367976802101076,2.2848026780619453,0.6369918166818261
21,8.93619446688817,8.712135899692107,9.160253034084231,2.433249759736981,0.634546473309665,2.26282750518796,0.6416006965365807
22,9.143729790343107,8.913692413795795,9.373767166890419,2.18559429732761,0.6299650976356055,2.540467163833009,0.6374293750809106
23,9.127507219029425,8.868270361334318,9.386744076724533,2.348061157275116,0.6144236122858895,2.4181233064114136,0.6373609131025573
24,9.176853967258623,8.954311529739124,9.399396404778122,2.2467541405384432,0.6371649306918763,2.3860609971759157,0.6482213970027987
25,9.046129972649418,8.822560523752854,9.269699421545981,1.750951796527221,0.6200547974229367,2.175650627505949,0.6271929595441008
26,9.186947556429713,8.96092596146092,9.412969151398507,2.11332583820248,0.6234017655102289,2.234514341806648,0.6293954678981263
27,9.076813868407381,8.85679379113962,9.296833945675143,2.1160108541009697,0.62388697904203,2.2904558372474737,0.6319301867626702
28,9.275835647761301,9.04524031931682,9.506430976205783,2.157298478074032,0.6262916961064926,3.0341509185027222,0.6320890063889617
29,8.92599051401759,8.695354162079747,9.156626865955433,2.0078682927814753,0.6161551088738862,2.491611860254641,0.6404353746386645
30,9.252247845203557,9.008082106336243,9.496413584070872,2.0675113229006876,0.6380154668194289,2.625803153250059,0.6490075972595025
31,9.217345847742163,8.988247815251658,9.446443880232668,2.8022289578015487,0.6327916170717183,2.6160463724680034,0.638956655924713
32,9.292426739814484,9.07036736087718,9.514486118751789,1.8522061895285145,0.637166171031163,2.0935354558426176,0.6407678763617999
33,9.171537251555595,8.949421396977744,9.393653106133446,2.101926228116818,0.6371692095944184,2.303097283232494,0.6424125440380533
34,9.033664343360675,8.812311557463927,9.255017129257423,2.398531251852445,0.6210084062086668,2.443018592819704,0.6338160701108727
35,9.112838729432948,8.875117946442334,9.350559512423562,1.9043247314847762,0.6334831176148468,2.3208311184877184,0.6602341223916437
36,8.971593452467081,8.734089089567913,9.209097815366249,1.8919556958206933,0.628809250216852,2.1387399215943677,0.6425984887129476
37,9.014461040585957,8.782417921984957,9.246504159186957,2.2089375701377576,0.6364550240624158,2.3946888600914513,0.6516812159431077
38,8.83467792426686,8.610061958474237,9.059293890059482,2.062030478517949,0.6224585241756042,2.441426057819244,0.6368787693331435
39,9.29041804263354,9.060601718086396,9.520234367180684,2.282255108626267,0.6142725788032445,2.646294351340767,0.630197417423996
40,9.057860795092239,8.83250410414235,9.283217486042128,1.8350559396612574,0.6493105646234838,2.281409228692113,0.6487026812912311
41,8.858998425373182,8.627563097110352,9.090433753636011,2.517813291023659,0.6352903994822515,2.784840547584945,0.6396370459281447
42,8.83910296572648,8.613892204487424,9.064313726965537,2.385510676179216,0.632931582851521,2.534811074776457,0.6477720012950634
43,8.866904799242256,8.629568859698761,9.104240738785752,2.4220993450086317,0.611206376767919,2.6001587164143904,0.6332770685003404
44,9.08595505049361,8.85415504200249,9.317755058984728,2.2025540897701115,0.613940110030008,2.613392138721945,0.6299731427076205
45,9.110343995647831,8.881975946145781,9.338712045149881,2.034075883017295,0.646571350239755,2.653411134709605,0.6519464317617906
46,9.100660185739986,8.872148433937111,9.329171937542862,2.3147664874996936,0.6227055987332253,2.3392094317763847,0.6345443712692471
47,8.90285166771584,8.666129855199072,9.139573480232608,2.272181105680426,0.6270250236181116,2.436873688559993,0.6653997641453161
48,9.093810897157008,8.842909965956407,9.344711828357608,4.2747218651640715,0.6240985704818076,3.3566702968682276,0.6365132606368366
49,9.204735814680609,8.956779814601465,9.452691814759753,2.0296830237601786,0.6192617151510592,2.5358072316164746,0.6501224515332208
50,9.145434367016495,8.915258490027258,9.375610244005733,2.3958206438293814,0.6392629058278247,2.438734989525991,0.6551757217303571
51,9.085682397644861,8.851862389731105,9.319502405558618,2.888714179727425,0.6301843359543344,2.751167291601753,0.6388568267534933
52,9.076584879597023,8.8409658034512,9.312203955742847,1.9229427381183104,0.6247576379166829,2.2906656036034687,0.6436595448757441
53,9.079773069705718,8.851898561232494,9.307647578178942,1.6761375172517046,0.6321568457017053,2.3996278063094514,0.6343201396472612
54,8.958124632121878,8.723144806739578,9.193104457504178,2.0701156829253726,0.6124393744351224,2.5906917966892804,0.6232929310662164
55,9.365508114408833,9.131839097771207,9.599177131046458,2.28781301386272,0.6380059256672628,2.725732277140416,0.6363413003053539
56,9.091503598567941,8.863959750497948,9.319047446637935,2.3614206820660955,0.6347193264632376,2.4560150896738286,0.644977811299436
57,9.036005416823395,8.797643021025593,9.274367812621197,1.7539774334634877,0.6280720367405179,2.3351970806891167,0.6436893554178261
58,9.174095146293151,8.953098025077344,9.395092267508959,1.737195744331978,0.6214455039384016,2.1781267911892135,0.6319373088461206
59,8.957973307207917,8.726959500153036,9.188987114262797,2.175069206246278,0.6286204824704719,2.536812751338687,0.6406449114320687
60,8.96042928271343,8.716414227547896,9.204444337878966,2.117207877842605,0.6195989763108394,2.5086254993956407,0.6361756133778538
61,8.994384582371358,8.750395790480976,9.23837337426174,1.939728948008928,0.6200745632398947,2.551363221799388,0.6442623402321389
62,9.27654268474814,9.02813120394673,9.52495416554955,2.266950825164158,0.6302717947250238,2.4667794398482124,0.6585861525381596
63,9.177183522515218,8.949159287142123,9.405207757888313,2.3000327215652328,0.6256130759038705,2.3692338497553247,0.6390741218477366
64,9.034760064115522,8.779872149288208,9.289647978942837,2.1762722436229116,0.6290721672491911,2.5693704934594948,0.6573295532886891
65,9.180650613507412,8.948061044501419,9.413240182513405,2.316565570704527,0.6472012788480398,2.5724443916179407,0.655550528781208
66,9.076286250355734,8.84779066469184,9.304781836019629,1.9888244662444345,0.6067158874649299,2.3737009207778663,0.6217950367701262
67,9.20508650218881,8.970001416171675,9.440171588205944,2.336019451287264,0.6180180792243197,2.455610972410258,0.6357899354329665
68,9.095933407383061,8.862147332959768,9.329719481806354,2.291364809900715,0.6184805816368849,2.5165274980738506,0.626810720066323
69,9.147707830123426,8.921102859763854,9.374312800482999,2.2766746300894787,0.6420339026911861,2.5160612687305455,0.644220641622229
70,9.021426143557672,8.780165528002158,9.262686759113187,2.1961331550461827,0.6046851630712784,2.535976366130055,0.629167338330889
71,9.184702328998927,8.959029757861309,9.410374900136546,1.8644007309483386,0.644147763610787,2.506476488945208,0.6441249922040441
72,8.891539449778211,8.647441628126826,9.135637271429596,2.1609989778798604,0.6325671326350839,2.722638812203576,0.643340564922209
73,9.250045943585258,9.017018245631409,9.483073641539107,1.9014438341350526,0.636059048473107,2.708796696659877,0.6400659857163405
74,9.0726744366143,8.845685613618912,9.299663259609687,1.9305220021045069,0.6403859527718072,2.1473669531090054,0.6428251396543398
75,9.04116623245787,8.812820572359646,9.269511892556094,1.7916899000439948,0.6225525684203667,2.376063083469655,0.6281514474595365
76,9.081286626040518,8.853605529306254,9.308967722774781,2.1306826859866854,0.6151128534791389,2.2005130906614947,0.6341843491303482
77,9.01023121594004,8.773479198635721,9.24698323324436,2.575909947436386,0.6334901306912749,2.3574609460541187,0.6409783361561142
78,8.795029026550768,8.552652619102128,9.037405433999409,2.02646476650653,0.5987991358283398,2.6208033175572774,0.6346400459211636
79,8.923211429879466,8.69958508372841,9.146837776030521,2.284812740151935,0.6180876537498556,2.6076897492494533,0.629715316937411
80,9.037743035349587,8.81125897162793,9.264227099071244,1.7860579694200927,0.6147422290750559,2.24835927205218,0.6367395252285013
81,9.313201743026843,9.079281730417472,9.547121755636214,2.4292885453594772,0.6323804966061706,2.4312126351742656,0.639275228089571
82,9.123088789352426,8.895825109925388,9.350352468779464,1.9705378138010212,0.6399213739660334,2.287641906753965,0.6365739965760655
83,9.165845778713495,8.938001132102158,9.39369042532483,2.1076786264169023,0.6188431444467181,2.5809760521062652,0.6212505310546617
84,9.14448026753679,8.924421605372993,9.364538929700588,1.957609823218993,0.6499425755759217,2.480039603279618,0.6518613205365471
85,9.178749884928191,8.957520285533224,9.399979484323158,2.1350097565284916,0.6113311972488974,2.3164827376272816,0.6258189114663628
86,9.044019054813726,8.819895444404242,9.268142665223209,2.4284998681483216,0.6286939059215038,2.537590725057986,0.6387369803796945
87,9.048914932631474,8.798137340605685,9.299692524657264,1.8790023203009678,0.6127244578245423,2.3992146561807934,0.6725246085493657
88,9.1777840740281,8.932887634213403,9.422680513842797,2.022300259659793,0.6111909059471304,2.431657513915195,0.6408892003039782
89,9.107696257716524,8.86243324706395,9.352959268369098,2.1178518790990823,0.609944258356637,2.524326342523219,0.642099824842497
90,9.072875207053078,8.840528682647038,9.305221731459119,2.1853831329061397,0.6288212974130057,2.371564508887685,0.6487754926191842
91,9.111566091922365,8.886139910713506,9.336992273131223,1.9648113852837314,0.6454513695010986,2.267612233303174,0.6503507695610768
92,9.19758513574498,8.95418924426533,9.44098102722463,2.4970688943111448,0.6131021708132378,2.677461167541787,0.644766707969101
93,9.103457147748566,8.872562066555696,9.334352228941436,1.8707402785480638,0.6258561390071393,2.72062689519658,0.6416555828441415
94,8.840491119596937,8.605831928450641,9.075150310743233,2.279276664774359,0.6211468959257931,2.344057758134429,0.6364354190435408
95,9.080785323342237,8.853527165471718,9.308043481212756,2.2908228115199303,0.6213541721697656,2.2507419753621094,0.6254055209737949
96,9.042361395900048,8.82134752328747,9.263375268512627,2.0207557034706474,0.6291687148482726,2.1085203909485597,0.6375459099129315
97,9.079549227061252,8.855035539974697,9.304062914147806,2.125257282955226,0.6196367742983628,2.255590600133387,0.6278449075080957
98,9.168140268845047,8.935673374290086,9.400607163400007,2.3636842006917163,0.6297087471284858,2.603382255213223,0.635572577398999
99,9.063991059648597,8.837709240406816,9.290272878890377,2.1819464306079275,0.6257937975919846,2.195007566217705,0.6356584225197379
