,coef,2.5%,97.5%,fs_loss_mll,fs_loss_mlm
0,-0.5051132359897622,-0.6505251190393219,-0.35970135294020256,1.867599915858374,0.9716088369086997
1,-0.720407260902352,-0.8632101704311623,-0.5776043513735416,1.9498712426162739,0.9696605371605393
2,-0.5543462295713072,-0.6934825086616755,-0.4152099504809389,1.9163780440569207,1.010236413457075
3,-0.5094690783516121,-0.6626625179681822,-0.3562756387350421,2.0798922700110207,1.0437244359445963
4,-0.6970338994597137,-0.8563156277930642,-0.5377521711263632,1.9993065703112838,0.9048437576737649
5,-0.6110976202377043,-0.7668843300183021,-0.4553109104571065,1.9150865658597624,0.8952607140233583
6,-0.3788097405136679,-0.5301506672281932,-0.2274688137991426,1.9666633426962057,0.9675695993049239
7,-0.5327291384085151,-0.6729922078241215,-0.39246606899290876,1.8227372945525826,0.9582544678902002
8,-0.490151006193922,-0.6391405833972407,-0.3411614289906033,1.9099046991451505,0.9117568262364066
9,-0.5952680874856469,-0.7516284554880271,-0.43890771948326657,2.0229340402385256,0.9231744881263001
10,-0.4854150451515141,-0.6410600645531543,-0.32977002574987396,1.911280151043835,0.9628771815094517
11,-0.6832165013912899,-0.8316921821181823,-0.5347408206643974,1.972880264998535,0.8788418952520662
12,-0.5558966349714093,-0.7070052657167524,-0.4047880042260662,1.870377859604481,0.8965279876569912
13,-0.6419985735968042,-0.7913190722653908,-0.4926780749282177,2.1114568079801894,1.006618905473094
14,-0.6522688294740386,-0.8115651995809521,-0.49297245936712525,2.065256994211645,0.9250763157655942
15,-0.44259918640566365,-0.5883186869236956,-0.29687968588763164,1.8283408344227454,0.9105229141125669
16,-0.43900250960186,-0.5940553588301375,-0.2839496603735825,1.8559212744668305,0.9676519688885595
17,-0.676325544424935,-0.8310362544235155,-0.5216148344263545,2.098867223214564,0.9644078152515556
18,-0.5184124659949155,-0.6550692132304782,-0.3817557187593529,1.7936848136414592,0.9838316182263548
19,-0.6299918089270662,-0.7810441989209825,-0.47893941893314984,1.9486249154300455,0.9121911413196677
20,-0.5310818290964702,-0.6738002789482633,-0.388363379244677,1.7736062465803148,0.8971153988195901
21,-0.5377370967206244,-0.6858353794319441,-0.3896388140093047,1.9673975191233655,0.9868875284031062
22,-0.6238904939261264,-0.7696861031152717,-0.47809488473698103,2.063462283002753,0.93841431487405
23,-0.6187238330732244,-0.7707448995907952,-0.4667027665556537,2.061987627160163,0.9453143722539146
24,-0.40702892311530603,-0.5604210876093639,-0.2536367586212481,1.986833961636951,0.942924326392402
25,-0.538370571339,-0.6870398012075792,-0.3897013414704208,1.9636870769906956,0.9591476844160584
26,-0.6066089184918844,-0.746634650778031,-0.4665831862057377,1.8493400702190057,0.9538994719991247
27,-0.5411844741483428,-0.6934439803966101,-0.38892496790007547,1.9376416014732845,0.9413569745143668
28,-0.5709566416453784,-0.7230480088289564,-0.4188652744618004,1.937731741595569,0.8648791307842308
29,-0.5877177573121933,-0.7351105061771379,-0.44032500844724876,1.8589993889387597,0.9471322815616404
30,-0.5179570209071173,-0.6748734193592153,-0.3610406224550192,2.101525181705216,0.9662019395976814
31,-0.46099325326100965,-0.6233536931105352,-0.2986328134114841,2.0143992386499074,0.876510331087329
32,-0.53698678043703,-0.687377515162882,-0.3865960457111779,1.9249977254817667,0.9255812268367426
33,-0.5843075374778501,-0.7338721737660459,-0.4347429011896544,1.9869545379342062,0.9302282510462578
34,-0.5340619356806154,-0.6872653238092875,-0.38085854755194337,1.973847812940039,0.9492452288147099
35,-0.5271056119494963,-0.6780231341227339,-0.37618808977625884,1.8874202862972547,0.9333916667644605
36,-0.6267390528704497,-0.7742436922665825,-0.47923441347431694,1.9973384888776093,0.9507897686967407
37,-0.5908882810593304,-0.7316980568578237,-0.45007850526083715,1.8162331089748391,0.9210679051472908
38,-0.6392784795374677,-0.7907720981820532,-0.48778486089288225,2.0461608279862786,0.939776148853243
39,-0.626269738090548,-0.7830972975546306,-0.4694421786264653,2.0559426760635664,0.9772342419171721
40,-0.5324216282706821,-0.6853842722346297,-0.3794589843067344,1.9669662419156402,0.9074323025837016
41,-0.5706877007837572,-0.7208473835923279,-0.42052801797518646,1.9624610417226045,0.9468949188394441
42,-0.5354938790741065,-0.6826553143131402,-0.3883324438350728,1.8930428186305057,0.9616430980942033
43,-0.49927452678137607,-0.6458578759253603,-0.3526911776373919,1.7837905456498593,0.9227011308824984
44,-0.45117736447251894,-0.5855475745319312,-0.3168071544131067,1.7861375908139496,0.9962210558202655
45,-0.5632121975023274,-0.7213007790320497,-0.40512361597260516,2.0747953391249707,0.9558173288342018
46,-0.5870352337994795,-0.746760678784975,-0.42730978881398407,1.8971204870158611,0.8794896987002606
47,-0.6327766783184136,-0.7710030796531809,-0.4945502769836462,1.7879283812733322,1.0092214197605127
48,-0.54272651322309,-0.6890285750365993,-0.3964244514095806,1.9076787046508088,0.9527665394161791
49,-0.4823517375605623,-0.6301161803794503,-0.33458729474167437,1.8152657350367154,0.9642554758075853
50,-0.43735719483285124,-0.5854772602803358,-0.2892371293853668,1.9674041854330795,0.949706121899824
51,-0.6691579065082347,-0.8229132363990448,-0.5154025766174246,1.8207644200221362,0.8424712730368535
52,-0.7557054704805094,-0.9199800026673256,-0.5914309382936932,2.1844139088891796,0.9193146963605734
53,-0.5506924616974903,-0.7059875461594363,-0.39539737723554436,2.0296304112594257,0.9451857257100421
54,-0.516264344384171,-0.6612512746730249,-0.3712774140953171,1.980147095920111,0.9411226301797802
55,-0.5072975321010061,-0.660941293968567,-0.35365377023344524,1.8416678630782064,0.8794950774737853
56,-0.5667344175898598,-0.7142597326107217,-0.4192091025689978,1.9345321995626836,0.9755633273031644
57,-0.6104721799174366,-0.7762536626076648,-0.44469069722720844,2.1105602337271274,0.8964130976219176
58,-0.5425665327419003,-0.6895336759817998,-0.3955993895020007,1.883017472418294,0.9000217211349372
59,-0.5541547749539456,-0.7102099955756271,-0.3980995543322641,1.9842947990165685,0.990599952145982
60,-0.5944789092296213,-0.7399406290890368,-0.44901718937020585,1.9494303679790124,0.9632469528173047
61,-0.5801217067025871,-0.7354139248591699,-0.42482948854600433,1.9490188486306887,0.911203881705066
62,-0.5025729855524201,-0.6616357527263786,-0.34351021837846163,1.9676400863321057,0.8834900367014131
63,-0.6016268395352833,-0.7540008357871928,-0.44925284328337384,1.957650169776851,0.9345735755409335
64,-0.5722326771644646,-0.7227033243575121,-0.4217620299714171,1.8474101636991305,0.9525639126183176
65,-0.4242693087376124,-0.5668686723922034,-0.28166994508302146,1.71039580718518,0.9211865066617565
66,-0.5346137409988841,-0.6849184069565646,-0.3843090750412037,1.922479153681501,0.9417517959099134
67,-0.6834396983220983,-0.8297033092586571,-0.5371760873855395,1.851630454230279,0.9201656661166838
68,-0.7283442999919539,-0.8790672925672239,-0.5776213074166839,1.9592127032810582,0.9022780998000303
69,-0.7638505867735852,-0.9172358616133242,-0.6104653119338462,2.063880948828585,0.9227123775712885
70,-0.5244042627798671,-0.6662936199556333,-0.38251490560410084,1.8609268846509635,0.9828729542681743
71,-0.5250024206256668,-0.6787563155835128,-0.37124852566782085,1.7998389420371503,0.904335013657351
72,-0.7375049944709103,-0.8943788055666474,-0.5806311833751733,2.0969448899705125,0.9165361116121722
73,-0.5698041143883603,-0.7244510976762202,-0.4151571311005004,2.095009558116703,0.9574167144877693
74,-0.44751111774374835,-0.5997954354461505,-0.2952268000413462,1.9497636476169151,0.9573373493971581
75,-0.5500389430539834,-0.7052646784380889,-0.39481320766987776,1.9535130017233586,0.8949926588996024
76,-0.5371810615560912,-0.6845611671014838,-0.38980095601069864,1.971357561748432,0.9247426180172773
77,-0.6156191860866469,-0.7668976469267468,-0.464340725246547,1.8380066580462011,0.938998046121404
78,-0.708064283311102,-0.8533207360288152,-0.5628078305933889,1.9056178299252562,0.9741127409185351
79,-0.4831829763651083,-0.6262703270941851,-0.3400956256360316,1.7556737790912227,0.9691653702001142
80,-0.5599206151655152,-0.7084278555031984,-0.4114133748278319,1.862240705087593,0.9576774800416239
81,-0.524362409985701,-0.6744956223677357,-0.37422919760366635,1.9686890604377163,0.9697896848158716
82,-0.7526940386682268,-0.9115567120880445,-0.5938313652484092,2.138662614709569,0.8980634948693272
83,-0.5593000638283429,-0.7175158842772491,-0.40108424337943666,2.030596563235463,0.9240297090249596
84,-0.5466481964826496,-0.7022775195441731,-0.39101887342112623,1.9586613036366016,0.9426532813986471
85,-0.6510781245899654,-0.8039807761248687,-0.49817547305506205,1.9256105405639041,0.8920201180535524
86,-0.5682194713373524,-0.7066672310920588,-0.42977171158264604,1.9436196270659825,0.9684115348905069
87,-0.7318270556474356,-0.8826311305287319,-0.5810229807661392,1.9979961489967912,0.9095493493833295
88,-0.563678874551843,-0.7193388573644488,-0.40801889173923717,2.0763159001742797,0.9438933965461802
89,-0.4686373722288473,-0.6151115839330752,-0.3221631605246194,1.9051530781499273,0.9376623718254562
90,-0.5823754847887591,-0.7406795548075555,-0.4240714147699627,2.028538375301405,0.9205188161121887
91,-0.6781533259518899,-0.8357620724878376,-0.5205445794159422,1.9884357764358014,0.9007826435572589
92,-0.6289937628773382,-0.7768215439225653,-0.4811659818321111,1.8861859161712518,0.9372060451569036
93,-0.40112179505617096,-0.5620471577629303,-0.2401964323494116,1.9660842260992086,0.9175462210131577
94,-0.4375917518525334,-0.5886912427429798,-0.286492260962087,1.853933334003264,0.9098391344549619
95,-0.6398654325835015,-0.8003129950532615,-0.4794178701137415,2.124182299756855,0.9724686641233263
96,-0.5981312983163402,-0.7406260356354553,-0.45563656099722505,1.8228024918111576,1.0423055192571409
97,-0.47096404550117255,-0.6345828714546127,-0.3073452195477325,2.1093267611408177,0.9252660225333895
98,-0.3471036771507405,-0.49747087703496196,-0.19673647726651897,1.965572846820135,0.9785995502778342
99,-0.5321193991530653,-0.6746373213800847,-0.3896014769260458,1.8399635020510172,0.9095039690579847
