,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,loss_Y,fs_loss_mll,fs_loss_mlm
0,0.4935258575268273,0.430620596436265,0.5564311186173897,,,1.1634169400315053,1.3696809404467265,1.0988709824334135
1,0.5407008309855494,0.47413192621287265,0.6072697357582262,,,1.3385900624505143,1.5622782739591508,1.096040961111009
2,0.5071255210348188,0.4435925828642947,0.5706584592053429,,,1.182246749301216,1.407016363011006,1.0975278179435912
3,0.5531208871990674,0.48655592052326907,0.6196858538748657,,,1.2842091022950695,1.5439751969612652,1.128146548754166
4,0.5420321100733295,0.4756775475122354,0.6083866726344236,,,1.206782904303942,1.4152246855072914,1.0288904139610406
5,0.5487259493739123,0.48007861122271744,0.6173732875251071,,,1.2699182488296983,1.5354037266674656,1.0894561681915402
6,0.5078388756074322,0.4487819978695803,0.5668957533452842,,,1.1044383278850196,1.3050711217913094,1.0343308573931929
7,0.5055409028498663,0.4364369453315497,0.5746448603681829,,,1.3595146996814036,1.532505840829643,1.0441124494337435
8,0.539700066628083,0.47747626189911535,0.6019238713570506,,,1.2555548862233967,1.5132308073724372,1.1918879613044004
9,0.49539686377423375,0.4327429878023468,0.5580507397461206,,,1.2487168052118673,1.4790824725687313,1.145377268830561
10,0.6053529280187965,0.5402908021622451,0.6704150538753478,,,1.2158705916080974,1.4544117762613706,0.9631905504889807
11,0.5493528726180634,0.48173139729854103,0.6169743479375858,,,1.3073366988375386,1.5368943655004177,1.1103886081550853
12,0.5172514256413451,0.45870223990626935,0.5758006113764208,,,1.1566081004244102,1.3643089970630822,1.1785483363090048
13,0.49871722298189813,0.4343427332952154,0.5630917126685808,,,1.216276596255129,1.4271122259380509,1.1194013953116606
14,0.5301765162366922,0.4693537685170472,0.5909992639563371,,,1.2322133641964705,1.4578366596452466,1.1727203062323652
15,0.491715976769656,0.4288512966130296,0.5545806569262823,,,1.2894776339559386,1.4507338775484013,1.100639543052701
16,0.6119942693351412,0.5421904515309426,0.6817980871393399,,,1.310666989098239,1.64013129217172,1.0949573761910885
17,0.47112600459513493,0.4074578637315171,0.5347941454587528,,,1.2226630317955176,1.4476279799364502,1.1920654028319928
18,0.5357821994936929,0.4754815181066553,0.5960828808807305,,,1.2761422668856985,1.530983175191639,1.1755271814713628
19,0.5662411325745742,0.4988542454993421,0.6336280196498063,,,1.4042557007889298,1.660827255750583,1.070083526692819
20,0.5619499205765818,0.4974328927211798,0.6264669484319838,,,1.262434963507663,1.5290283206814006,1.1164879706475275
21,0.523969297101193,0.4589189531406125,0.5890196410617735,,,1.2753382128700386,1.4633115173724687,1.0950097743029246
22,0.5509335747783018,0.49531120460241085,0.6065559449541928,,,1.202287721900111,1.4204707068950146,1.2587051115361096
23,0.4814637926977982,0.4154885068487394,0.547439078546857,,,1.2594715020874687,1.448294567962445,1.0362384923419061
24,0.4698641471362518,0.4105561903306861,0.5291721039418175,,,1.160853357815347,1.331162425048107,1.1696685296257927
25,0.520792471246324,0.4587048165027392,0.5828801259899088,,,1.290160600025668,1.5275456656536843,1.1878768712148449
26,0.53025889923207,0.46604883887587467,0.5944689595882654,,,1.2198610787886548,1.433752484190471,1.0821405326048474
27,0.5147522828965998,0.45590875577061046,0.5735958100225892,,,1.1325498852389473,1.3397664953283532,1.1595050251094434
28,0.512112724892908,0.4457447265755674,0.5784807232102487,,,1.316426014104149,1.5318629217149655,1.1053656750767555
29,0.5289996857648281,0.4647190982233293,0.593280273306327,,,1.224560247776813,1.4307018701845013,1.1344573012681913
30,0.500302851517088,0.4377917734480124,0.5628139295861636,,,1.1607859653607844,1.369588338212528,1.0791760665399315
31,0.5181918911743352,0.457042825586909,0.5793409567617613,,,1.2119845390576824,1.4549994867781753,1.143367881787149
32,0.46914314702447213,0.40619877890234485,0.5320875151465994,,,1.2252958888926113,1.4126388164907882,1.1102384789899333
33,0.5144798088905713,0.4500602252895324,0.5788993924916103,,,1.2723417968259183,1.4677276774355852,1.0604612819207933
34,0.5779406402603495,0.5149594591855984,0.6409218213351007,,,1.2554675007462577,1.5421201977720171,1.0262467165585218
35,0.4417994851665903,0.3820000685525164,0.5015989017806642,,,1.1683453149130427,1.337198911230179,1.128971995260836
36,0.4727939610132229,0.41272750212211623,0.5328604199043296,,,1.2256605041270683,1.4361539429612245,1.1982672658346403
37,0.545618309779415,0.48065211904828536,0.6105845005105446,,,1.2029789527387138,1.4414632651268462,1.073712757238869
38,0.5054299345766813,0.44026045582406204,0.5705994133293005,,,1.2634922928730967,1.4857481139191027,1.085667232117556
39,0.5200637234868416,0.457171819557384,0.5829556274162992,,,1.234334462608877,1.4848472682268925,1.1486250491778123
40,0.5158174415011241,0.4542330506527003,0.5774018323495479,,,1.2295160374666811,1.4350034278791817,1.1092451729807367
41,0.48648580426631743,0.418879194600038,0.5540924139325969,,,1.3586639931502982,1.5604091912155558,1.09635757366483
42,0.4792401871618259,0.41354795225746566,0.5449324220661862,,,1.1982535337312334,1.384123272368069,1.0644719798780675
43,0.49165802287275323,0.42813571676999523,0.5551803289755113,,,1.181511550138383,1.3797766763635553,1.109709074678375
44,0.5360964028302635,0.47063771757694106,0.6015550880835859,,,1.2863384437612004,1.5313319119918014,1.1261100338535117
45,0.4679889950044663,0.4023276196957998,0.5336503703131328,,,1.2878994674440547,1.4413051815001534,1.1026525682767954
46,0.5673843190877872,0.5040302417788137,0.6307383963967607,,,1.370727498513179,1.6221224355598018,1.1849817496608461
47,0.5051930805028577,0.44101404582510995,0.5693721151806055,,,1.2383714334146902,1.4320114429630058,1.084556369981383
48,0.5063730201002357,0.4436441371456836,0.5691019030547877,,,1.251441103665542,1.4812097799038246,1.2270367610118582
49,0.5734831387962892,0.5099424387854606,0.6370238388071178,,,1.27397200144869,1.4996124935640487,1.0911558544906326
50,0.5442222790635908,0.47755273155959294,0.6108918265675886,,,1.2700863649899066,1.4999966728505536,1.1081181855017561
51,0.5420012463705568,0.4788926832108562,0.6051098095302574,,,1.2211840204206479,1.4623021442357365,1.100375200612185
52,0.5006028400258785,0.4359257325395349,0.5652799475122221,,,1.2282448639427639,1.4311420301708209,1.0798375889952003
53,0.5465753305997856,0.486768843477453,0.6063818177221182,,,1.1478159707353703,1.4117694738786284,1.186378923376204
54,0.5568743805362366,0.49809151964522663,0.6156572414272465,,,1.263029527577284,1.5057017221264968,1.1587989904671405
55,0.5119237535963872,0.44828178368837135,0.575565723504403,,,1.341273028873258,1.546407816454647,1.1200664841566268
56,0.5109343220729703,0.4443693515786532,0.5774992925672874,,,1.2210042277851043,1.4179190886891395,1.0839109366168687
57,0.5405275963521754,0.4815826756743846,0.5994725170299662,,,1.295374454822661,1.5157036131061332,1.1767303379994036
58,0.4849006858152684,0.4217859684455017,0.548015403185035,,,1.1763985543272748,1.3825128893518164,1.1124591280758946
59,0.41349427876355616,0.3483277635089731,0.4786607940181392,,,1.1391486237294322,1.2963646786064151,1.0956332486827232
60,0.4945036988957695,0.43356439232959093,0.555443005461948,,,1.179247977856422,1.4171287431053197,1.139774819960741
61,0.5282822890292117,0.469130934603876,0.5874336434545474,,,1.2357956053332249,1.50675752064943,1.206026305969442
62,0.5909958940838635,0.523823507321878,0.6581682808458491,,,1.3734745794134333,1.5921462018596109,1.0618895432631699
63,0.4993346165802201,0.4333635812955952,0.5653056518648449,,,1.2441437796804014,1.4204704564134116,1.0425903212698058
64,0.5244977930973972,0.4599824480481889,0.5890131381466055,,,1.317894786358649,1.54720359523544,1.1483661193880128
65,0.5528185908915608,0.48305029785090403,0.6225868839322176,,,1.3272848124367012,1.5984211875042174,1.1275900987208767
