,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,loss_Y,fs_loss_mll,fs_loss_mlm
0,-1.5058238074213415,-2.626433186572929,-0.3852144282697536,24.831111723565968,0.6744085746417962,52.08004200977265,52.15910776546656,0.7039039417915742
1,-1.2257232582154878,-1.8694718302825586,-0.5819746861484171,15.787564219046876,0.6818277403119154,15.619620184791993,15.743670556050073,0.7077815770488953
2,-1.0558486697969107,-1.666133162597913,-0.44556417699590845,11.102362147979335,0.6877913546162574,12.96498263372679,12.984523070068771,0.6967929680375937
3,-1.5027840168187525,-2.136866831090896,-0.8687012025466091,16.59662255048866,0.6891672279152348,14.958178430698519,14.9518760218088,0.6937057816279253
4,-1.3703443096982488,-1.9540368094999638,-0.7866518098965337,41.96269097432333,0.6908279292571677,11.469047247090248,11.21209210023407,0.6987319438212355
5,-1.0542961525070011,-1.5462669682885135,-0.5623253367254889,11.282935283908447,0.6825351790931619,7.995169936273427,8.05699661456605,0.696712830347958
6,-1.1895430339864308,-1.6123168074725804,-0.7667692605002812,6.104371734949405,0.6893101983241161,6.307120096739196,6.319486890018852,0.6969871784763602
7,-1.7430811203403158,-2.4722351924940953,-1.0139270481865363,26.402962442709736,0.6869776919749035,14.84526033237742,14.083029200696798,0.69124347202056
8,-1.090310200235813,-1.591171404199892,-0.5894489962717339,33.24753394804321,0.6837240200349098,8.99411930983748,8.996319649722384,0.6988527115810539
9,-0.8459289271870986,-1.522529489877075,-0.16932836449712207,15.54522475401051,0.6824282983516672,17.004291251104995,17.01844806794953,0.68665510929965
10,-1.6343707552527598,-2.294801168934694,-0.9739403415708257,14.319069422568697,0.6832804041714107,15.792709426422128,15.79876723285762,0.7140229000393374
11,-1.886190314846005,-3.022372318671965,-0.7500083110200451,14.549650439348516,0.6812322333434027,41.331865979316326,41.573163982844974,0.6915676352189418
12,-1.5800404898359117,-2.194564991004782,-0.9655159886670412,283.76734660607457,0.6800456460127176,13.903867233049638,13.884382225232786,0.6963245264615657
13,-1.0094412924228149,-1.7185364820188624,-0.3003461028267673,44.23541256004536,0.6877819296208012,16.114901193631198,16.176560784998216,0.7156993647346902
14,-1.4606626516215035,-2.206090142295059,-0.7152351609479479,10.553695045357793,0.6837220608536547,18.245570223392168,18.276517088880635,0.6984630194151566
15,-1.7068821485681256,-2.5186054939208553,-0.895158803215396,5.078680386416291,0.6811524037718772,25.90382323748033,25.81365944793417,0.6872304975205598
16,-1.5095800310239804,-2.724093004126785,-0.29506705792117605,23.252437874944672,0.675450814492284,38.89561867737003,38.8653414458052,0.6796869603935953
17,-1.5636656388116574,-2.1812474486149127,-0.9460838290084023,12.818484025896591,0.688257810750699,13.767955710714174,13.836200980736564,0.6977681837388623
18,-1.1361306182776787,-1.625200147892653,-0.6470610886627044,24.802055017956498,0.6607441885811185,8.501716575638762,8.484657306985175,0.6866598687706108
19,-1.3374682100747595,-2.1902893634252045,-0.48464705672431463,14.792132383144898,0.6653166296924704,23.81733762198509,23.890538290098345,0.7371250737144048
20,-1.0669199638477254,-1.9052999277470173,-0.22853999994843344,6.299955685845473,0.6669264124480351,25.808354936176695,25.47828745158545,0.7029591137755563
21,-1.0598496170325877,-1.6181550057656109,-0.5015442282995647,12.667011549710319,0.66486224552989,15.289965110654107,15.387773085731943,0.7335530556750102
22,-1.027917609803024,-2.0645191159970517,0.008683896391003865,20.279199414707534,0.6872185456701538,33.85820455544305,33.82156812049881,0.7011019598784699
23,-1.640918253330478,-2.421621640283267,-0.8602148663776893,16.963533370423168,0.67834943146834,21.378869692681825,21.50081528540428,0.7096345261306187
24,-2.312185245751788,-3.9883630857083694,-0.636007405795207,6.866778804420268,0.6706242240499316,81.96792693323027,81.76434816473609,0.7031387207923199
25,-1.1660531998604229,-1.6244126334927904,-0.7076937662280554,27.783135743325857,0.6850740041617933,8.585333032314397,8.653566937539061,0.7034103165785867
26,-1.0536366088716,-1.6711933179568645,-0.43607989978633555,9.434498849891995,0.6859881395101547,11.373449173630783,11.420835542622179,0.6882030483762619
27,-1.8583072419393882,-2.58530629259114,-1.1313081912876368,18.44651580231415,0.6742789074778556,18.524285556177144,18.564221259060968,0.6956143296233468
28,-1.4526442648469304,-2.153373132332207,-0.7519153973616538,13.935997889284394,0.6708481080564467,18.29910818297214,18.387394731192128,0.7209193383350015
29,-1.2795877507758164,-1.9869169100503354,-0.5722585915012973,15.198562651970288,0.6664655356407166,16.868531655023062,16.488087337019547,0.7108967617512026
30,-0.9562296836512998,-1.4709599297400793,-0.4414994375625202,19.08986194523829,0.6865172613541779,10.164675350125348,10.174444312525349,0.7072106610127682
31,1.1129909957759918,-4.291773268822832,6.517755260374816,10.18640695254673,0.6666380326498113,834.1325980300436,833.7226191857159,0.7163417841268627
32,-1.0127094854021175,-1.5122053301719178,-0.5132136406323171,14.197248032035684,0.6766353133603585,8.119660688590978,8.100780219102038,0.6902816397884265
33,-1.092669892372496,-1.6103912233326758,-0.5749485614123161,6.495113877721292,0.6769219320866421,10.684851209051637,10.742195859043752,0.7052685999142287
34,-1.3956656606521745,-2.2108595880970805,-0.5804717332072686,7.275593086389715,0.6807017146447246,24.095416905721304,24.057838609795997,0.6964479639791354
35,-1.1153685247627285,-1.7023967912012479,-0.5283402583242091,5.680388660765991,0.6703489039868007,11.169907274007397,11.276492075534614,0.7083200659894889
36,-1.5021639110561988,-2.192076051513669,-0.8122517705987284,51.41724097151789,0.6708474174524837,14.030122436605474,14.070846189352407,0.695251112325431
37,-1.5317873317050807,-2.675193514155347,-0.3883811492548148,9.504096116002499,0.6797004194903857,40.52897522062179,40.51273686688012,0.6901693088374977
38,-1.1787526334952356,-1.8305232015106823,-0.5269820654797889,10.259313974190595,0.6760318092486381,14.029583416840786,14.06581180607851,0.6997364126756392
39,-1.3216101054922482,-2.636568960511804,-0.006651250472692771,6.6320640588419675,0.680725963860445,48.544202019169866,48.305111471662286,0.7030549311723345
