,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,loss_Y,fs_loss_mll,fs_loss_mlm
0,0.006186420385669415,-0.11125594539601069,0.12362878616734951,0.748968554097994,0.652557169598025,0.7910718810017169,0.7912633940397378,0.6491895970710994
1,-0.05023637357602483,-0.1628543261182559,0.06238157896620624,0.9099490137478228,0.6611670017441461,0.721990155294951,0.7204028631606206,0.6618059601321034
2,0.19183012399450183,0.026229956093437812,0.35743029189556585,0.8309250040093717,0.6663847288197235,1.4087473078768684,1.4151106980536237,0.6678266392732757
3,0.0349574620256997,-0.08632091075808129,0.1562358348094807,0.7067335288483717,0.6566287093753984,0.8015496090581978,0.8030134800730633,0.6588846391877332
4,0.09486620215418577,-0.017893538974504047,0.2076259432828756,0.7156909471649326,0.6511756300459639,0.7339776850645326,0.7357839167274166,0.6521865452100201
5,0.05798450940482665,-0.0634811675527725,0.1794501863624258,0.9707657265394636,0.644018844608482,0.7908746109864149,0.7921793895795963,0.648066786136581
6,-0.05333135822067247,-0.15858505393947003,0.0519223374981251,0.678417011421448,0.6646278801676304,0.6425449581464834,0.6417722567296473,0.6668456741462135
7,0.10672983092783503,-0.01207146157073101,0.22553112342640108,0.7558807843186763,0.6634394936420585,0.7679700504217596,0.7704445473817674,0.6559915500204047
8,0.005098458118548555,-0.12221386365262815,0.13241077988972527,0.9351837077679704,0.6644190284444843,0.8683721479587238,0.8684432405621537,0.6560955599283893
9,0.05382171875120883,-0.07000758346074967,0.17765102096316732,0.7302345434408201,0.6631584597883159,0.9231460546322963,0.9244023825770588,0.6712160944777178
10,0.10374196979981737,-0.017470541591599636,0.22495448119123437,0.8466827418893903,0.6535437202481417,0.8154312914316258,0.8186162714475786,0.6676554226141646
11,0.0657525137729109,-0.07738210221858803,0.20888712976440982,1.2012837912731968,0.6560430665747313,1.0888708975092483,1.0912108498888806,0.6615494315468377
12,0.11306495628025909,-0.011613225166966917,0.2377431377274851,0.8504764443547476,0.6723560410456856,0.916008451865659,0.9196349524578367,0.6687777214774974
13,0.0650966676040605,-0.04855246386209497,0.17874579907021598,0.7860070830125823,0.6701322352085718,0.7821868575924573,0.7841276270695094,0.6686632417280047
14,-0.0604125366966491,-0.17309493856697808,0.052269865173679875,0.7820486859643887,0.6625878649272462,0.7357097218877976,0.734077102858394,0.6479691555173579
15,0.05142050549261055,-0.07175237247632021,0.1745933834615413,2.0300072530538573,0.6535298751906526,0.7896775843792743,0.7911057831083197,0.6553949941928108
16,0.09605237587726177,-0.022028358147911806,0.21413310990243534,1.9176211053648096,0.6475198090287905,0.8045300141392074,0.8065828298981385,0.6537707154438539
17,-0.021961424533167895,-0.14329730950538314,0.09937446043904735,0.9448308657033115,0.6500193940738604,0.8443132582567123,0.8436606380421123,0.6625476309511348
18,0.04501407008983474,-0.07116405017037948,0.16119219035004895,1.026793602648961,0.6539919024658596,0.7989215779954144,0.8001121119166692,0.6670332346405148
