,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,loss_Y,fs_loss_mll,fs_loss_mlm
0,-0.8287491266279119,-0.9111576962961508,-0.7463405569596729,,,1.2768016390722894,1.0978631245278352,0.6235343542989329
1,-0.8489206515772736,-0.9303563553336991,-0.7674849478208481,,,1.331023295273138,1.155497709528944,0.6312372440232715
2,-0.8020206852478082,-0.8858020651393383,-0.7182393053562781,,,1.357745780455956,1.1831521713445141,0.6139001986646667
3,-0.870751210217104,-0.9521614298418442,-0.7893409905923638,,,1.3419130426420711,1.1439852270797588,0.627603010597963
4,-0.7236327276950854,-0.8000943499485533,-0.6471711054416174,,,1.1716172187740304,1.0387357825682684,0.6268543373159801
5,-0.8037998906016802,-0.8848028650364019,-0.7227969161669585,,,1.293008784357088,1.1189590659015312,0.6183286054190191
6,-0.7982755629960019,-0.8754140191038293,-0.7211371068881745,,,1.2001852038551633,1.0509972121125353,0.629215170881005
7,-0.8745599571227388,-0.9580625960073744,-0.7910573182381032,,,1.3702664916452756,1.1773389311209335,0.6199961822747203
8,-0.7716335895669061,-0.8555163872370539,-0.6877507918967583,,,1.288578153783143,1.1253637736530773,0.6193536349677311
9,-0.8151557478063731,-0.8992122481659035,-0.7310992474468427,,,1.4060063387229176,1.2231088985350616,0.6185262106363524
10,-0.8623063225928689,-0.9446335844622283,-0.7799790607235094,,,1.3332047353738699,1.1465931719076985,0.62744884597855
11,-0.860638900652204,-0.9422892576877523,-0.7789885436166558,,,1.3627380954508328,1.1690727228021853,0.6244569460267675
12,-0.8134518234405191,-0.8918744751751143,-0.735029171705924,,,1.2278734995329015,1.0747059153496277,0.6370087936461848
13,-0.7815887889986434,-0.8660124136484965,-0.6971651643487903,,,1.2957170683083892,1.1559665932130834,0.634696580161104
14,-0.8819023690642556,-0.9630886167159064,-0.8007161214126047,,,1.3638906444352765,1.1529309790456732,0.6192586624865882
15,-0.8909057086418513,-0.9747532003524556,-0.8070582169312469,,,1.359532220429081,1.1340660319665803,0.6012762327072637
16,-0.8447350059371569,-0.9289079003176621,-0.7605621115566517,,,1.3478244017324421,1.1546224621608776,0.6062252290180739
17,-0.8458843459497178,-0.9300029102075968,-0.7617657816918388,,,1.3445234997628461,1.176313484272912,0.6251743641186115
18,-0.8529784728377074,-0.9332386305008908,-0.772718315174524,,,1.2884084409425558,1.1192098762996316,0.6353876664562305
19,-0.8840536772492769,-0.964617430415105,-0.8034899240834488,,,1.325877417755414,1.1363127454096873,0.6281358974575307
20,-0.8690752739532367,-0.9491944448282236,-0.7889561030782498,,,1.350733895328918,1.148279397806577,0.6188473519568916
21,-0.8289953431392068,-0.9104836219749782,-0.7475070643034353,,,1.3370397812986157,1.140582336593225,0.6137969908376661
22,-0.8764447296292769,-0.9615668358108148,-0.791322623447739,,,1.4086022263614044,1.2024813995651285,0.6201470942213984
23,-0.8172963289428289,-0.8964238970778908,-0.7381687608077669,,,1.2205376487081812,1.0630812416441704,0.628470975085083
24,-0.8523890197673848,-0.9341291320356411,-0.7706489074991285,,,1.3094048651179229,1.1398849784531206,0.6312523122816114
25,-0.8135924604655801,-0.8968013674624982,-0.730383553468662,,,1.3242980135132933,1.165923977907056,0.6273004516417361
26,-0.7636067565517789,-0.8467427463576767,-0.6804707667458811,,,1.3214719290317403,1.1768748985012494,0.6336641694685855
27,-0.8003988967687167,-0.8828713384977012,-0.7179264550397322,,,1.3660105200065171,1.1782786723749434,0.6133373088627168
28,-0.8330498974112877,-0.9163100489649739,-0.7497897458576014,,,1.313811003683622,1.1300389503193282,0.6153130886677619
29,-0.8175397516361568,-0.9026356963091711,-0.7324438069631425,,,1.326771831919848,1.1688887544776818,0.631664269971802
30,-0.8018792841566217,-0.8845554672836781,-0.7192031010295653,,,1.317351463663264,1.1483590332824678,0.6109169551511188
31,-0.7904774569064722,-0.8715395027489066,-0.7094154110640378,,,1.2288178591839527,1.0947968971516115,0.633943244735737
32,-0.7654346316167235,-0.8450444889872739,-0.6858247742461732,,,1.2339563537732992,1.0815261229848607,0.6257258350708305
33,-0.7709137128381502,-0.8554275703162706,-0.6863998553600299,,,1.298354944849792,1.1452312396250692,0.6252697621641805
34,-0.7791231827578644,-0.8581209461450721,-0.7001254193706568,,,1.2491772140176527,1.0875490867185014,0.6205143848681732
35,-0.8358324654350636,-0.9192817472124865,-0.7523831836576408,,,1.3694132778583779,1.1898630452852377,0.6241712746677791
36,-0.8413795671048969,-0.9225495933235972,-0.7602095408861966,,,1.360838338105816,1.1405584601776266,0.5965529440312375
37,-0.8579441997360091,-0.9393335955007156,-0.7765548039713026,,,1.3384037243395879,1.1474207083422783,0.6222050965170495
38,-0.8374356028447804,-0.9198016421307121,-0.7550695635588486,,,1.3233480519728196,1.1381086523775208,0.6185183942712458
39,-0.8315862715062943,-0.9134371817602922,-0.7497353612522963,,,1.3311939678615272,1.1565235322795218,0.6176314623007957
40,-0.9191186497678266,-1.0016520547710235,-0.8365852447646297,,,1.4168943740987288,1.1971559451667855,0.6229019188544248
41,-0.8553909989678704,-0.936600399755065,-0.7741815981806758,,,1.3500268932740118,1.1497097408734662,0.618052176686374
42,-0.8069737353255761,-0.8939543517370759,-0.7199931189140764,,,1.3846787704817904,1.2063614918818157,0.6218653891285769
43,-0.8095941000027135,-0.8933960631682615,-0.7257921368371655,,,1.3364945180999048,1.159726610456281,0.6227764638326204
44,-0.8306273150891806,-0.9138337896034188,-0.7474208405749425,,,1.3511622070151648,1.1553475882947326,0.6180252141703523
45,-0.862652177031349,-0.9440351774644307,-0.7812691765982673,,,1.2844961626030795,1.1172138918936654,0.6344817268732762
46,-0.8043513502251837,-0.8819059060457609,-0.7267967944046064,,,1.224207534788807,1.0558156052166354,0.6221242263913692
47,-0.898539152195445,-0.9828293909962569,-0.8142489133946331,,,1.406139968624927,1.1966786438516506,0.6303477464279119
48,-0.7859232681061472,-0.8635650245483496,-0.7082815116639448,,,1.1899203760839847,1.0481077659805622,0.6291027043309861
49,-0.7899992233038098,-0.8708525387313357,-0.7091459078762838,,,1.2113388658377604,1.0526114383409408,0.619826102394651
50,-0.798965489502816,-0.8769308824977539,-0.7210000965078781,,,1.221708529471045,1.0612916860617216,0.6268506559407995
51,-0.9239561658694289,-1.0081333121839855,-0.8397790195548723,,,1.4293596841460658,1.2199424668592445,0.6278150637942027
52,-0.7510526685943517,-0.8331763014366953,-0.6689290357520081,,,1.2893618194971623,1.1440871531114258,0.6267575892346523
53,-0.8067652200663272,-0.8910980221608272,-0.7224324179718272,,,1.3180241276789617,1.1388187984665368,0.614045674035359
54,-0.7292471040969767,-0.8122952001140311,-0.6461990080799223,,,1.2789101353611896,1.1358971011178363,0.6193145650647806
55,-0.8181168131185688,-0.8985023691833905,-0.737731257053747,,,1.2683818342755702,1.1056271850911386,0.6233615115241807
56,-0.7935351014155602,-0.8733779527360197,-0.7136922500951006,,,1.2455981417840873,1.0879987022031392,0.6280836132640883
57,-0.8502553020197331,-0.9320837096982749,-0.7684268943411913,,,1.3388143234797174,1.1341465262948782,0.6128202568461699
58,-0.8073836407816564,-0.8890506268590381,-0.7257166547042746,,,1.3401100265221007,1.162029057735066,0.613733117471146
59,-0.8298922690034471,-0.9115491614260829,-0.7482353765808114,,,1.2984547656594887,1.122762404202063,0.6311784219239066
60,-0.7885410344807058,-0.8676675626486656,-0.7094145063127459,,,1.2851528613707937,1.118745385451785,0.6218565227485207
61,-0.8113466993756481,-0.8940368125911682,-0.728656586160128,,,1.2918848503944351,1.1367282601302309,0.6327884518085952
62,-0.8511196659203246,-0.9364180639071679,-0.7658212679334814,,,1.3576346073701961,1.1666822812872004,0.6233877818488827
63,-0.8028803246371136,-0.8821617090225845,-0.7235989402516426,,,1.248241378859867,1.086304592595969,0.6246190166624186
64,-0.7929204685796063,-0.8741022259773088,-0.7117387111819038,,,1.2966341748523027,1.1072795218339728,0.6038148762564838
65,-0.8488720468469391,-0.9305788272049275,-0.7671652664889507,,,1.3470442076302729,1.1461595351127565,0.6211347842714229
66,-0.7390692126909723,-0.8189568834829787,-0.6591815418989658,,,1.194854705017049,1.0670663629499724,0.6162807047590676
67,-0.8394573539791386,-0.9210554896234675,-0.7578592183348096,,,1.2754906230424867,1.115891310211496,0.6383187415239447
68,-0.8619557182326186,-0.9424696367955422,-0.7814417996696951,,,1.2871328876032166,1.0936702247444277,0.6225138042236619
69,-0.8321726327582366,-0.9129065066291763,-0.7514387588872969,,,1.2761418536132805,1.0924415771697127,0.6140081512992629
70,-0.850933091921121,-0.9309268236880371,-0.7709393601542048,,,1.309730994799396,1.111838805384907,0.6196699303758895
71,-0.8222933087846761,-0.9057608704895939,-0.7388257470797583,,,1.3400211570587894,1.167891840048721,0.6230280387366666
72,-0.8092067448122073,-0.8920125592125218,-0.7264009304118929,,,1.3523573969595373,1.1825500786393879,0.6237751225889689
73,-0.8687216767909686,-0.9487805908844386,-0.7886627626974986,,,1.3604421756248866,1.143396109529876,0.61515333482912
74,-0.8440939266962547,-0.926259230353454,-0.7619286230390554,,,1.343186786968475,1.1430941709438558,0.6142282571150879
75,-0.8024869977852892,-0.8862828601518458,-0.7186911354187326,,,1.3203757729074135,1.1501949057094785,0.6154682536972518
76,-0.8308630756855038,-0.9093895538887755,-0.752336597482232,,,1.207816214930907,1.0626317995001342,0.6378720434833132
77,-0.7600877944795054,-0.843450929602603,-0.6767246593564077,,,1.2974246317831435,1.1619906511546563,0.6378303937818389
78,-0.7939386730925106,-0.8750286305682303,-0.712848715616791,,,1.2973173003873355,1.1476263370813795,0.627469116203087
79,-0.8351887066946752,-0.9138894177118665,-0.7564879956774838,,,1.2676066774202255,1.0957297979745149,0.6320108978577357
80,-0.8405248386727299,-0.9277967408400191,-0.7532529365054407,,,1.4007354523569646,1.2090199248764812,0.6254298194278057
81,-0.8822707709410945,-0.9638241524946478,-0.8007173893875412,,,1.419052404145459,1.1896306694270682,0.6135562498751744
82,-0.7951195490105007,-0.8785585840339079,-0.7116805139870936,,,1.308181357036183,1.1273748689708993,0.6193334898810399
83,-0.8198347282313558,-0.9015928794656201,-0.7380765769970916,,,1.3159603916680713,1.1266751667474755,0.615711908269473
84,-0.8697782009401746,-0.9565304717138751,-0.783025930166474,,,1.4283673221707294,1.228888488617114,0.6239227705128654
85,-0.7878145353832258,-0.8679987796434349,-0.7076302911230167,,,1.2499281984690602,1.0979048707472268,0.6299609977916056
86,-0.8589806426729362,-0.942703209102316,-0.7752580762435564,,,1.3660764749819025,1.178497370191271,0.6241714391088462
87,-0.8487548822920866,-0.9305812696301068,-0.7669284949540665,,,1.3264470459436244,1.1578224744502108,0.6367105228239744
88,-0.7648036396000497,-0.8519547283498868,-0.6776525508502126,,,1.3120783393556916,1.1614568941982497,0.621022443216741
89,-0.8451260529421634,-0.9274239578728836,-0.7628281480114432,,,1.2908639235651471,1.1037015422436596,0.6206651023918517
90,-0.8949267737510844,-0.976211061705694,-0.8136424857964748,,,1.326765702928764,1.1184272488308862,0.6225454063384638
91,-0.8729157530530939,-0.9562452011231631,-0.7895863049830246,,,1.4118564037717987,1.192434437788108,0.6062754700397547
92,-0.8086846487596413,-0.8890440923631364,-0.7283252051561462,,,1.289442964799537,1.1319585000247947,0.6283699872006416
93,-0.812024141013503,-0.8946848991233974,-0.7293633829036085,,,1.345340431573613,1.1669758180373393,0.6157303706691443
94,-0.8021403754911214,-0.8883823410586622,-0.7158984099235806,,,1.368027556256776,1.2097826858673164,0.6281655806373644
95,-0.7896406820692258,-0.8715175116476958,-0.7077638524907558,,,1.2842893842464695,1.1252841243694325,0.6234163111891375
96,-0.8034492712166335,-0.8836371439083058,-0.7232613985249611,,,1.2319269390888914,1.0730347487177945,0.6348006188108352
97,-0.7843945174671355,-0.8651071540138594,-0.7036818809204116,,,1.2589277685251974,1.102917649214428,0.6234451191896633
98,-0.8104858307860879,-0.893435286213239,-0.7275363753589369,,,1.316557240754655,1.1698811093739219,0.6307746463381423
99,-0.7334701685674635,-0.8153410853857841,-0.6515992517491429,,,1.2282008058034115,1.0876424443248465,0.6209290231542515
