,coef,2.5%,97.5%,loss_Y,fs_loss_mll,fs_loss_mlm
0,0.7889310432531346,0.6586160172013757,0.9192460693048934,1.8764883665425924,3.0484452252765277,1.902445926804061
1,0.8388669491975725,0.7138150426528362,0.9639188557423088,1.7605301089397905,2.9762257413472746,1.731520561477453
2,0.8149827763159315,0.6883954221597799,0.9415701304720832,1.882072594900259,3.283269709792853,2.108192609223208
3,0.906273316632447,0.7825603217567666,1.0299863115081276,1.722903727256524,3.3948486936977895,2.0454949675631195
4,0.8590201959023527,0.7479174916914615,0.9701229001132439,1.5908418852099684,3.1721184178097976,2.140901673123259
5,0.8760001743843296,0.753290883212025,0.9987094655566343,1.7630706768113886,3.0592093035394186,1.7087973052256875
6,0.8599062643291554,0.7497769167246051,0.9700356119337057,1.573786817489744,3.048244165512706,1.9974043958216394
7,0.8308800924043157,0.716089609034913,0.9456705757737184,1.7955171968733998,3.1169709591738646,1.933300669686471
8,0.8583122099739147,0.7533262458202337,0.9632981741275957,1.8169874383906133,3.6687866409503394,2.4974463288590054
9,0.7935571474995222,0.6766109773481849,0.9105033176508596,1.7533823359506524,2.9714360280763557,1.9305205007335886
10,0.9016118549020936,0.7853282325463992,1.0178954772577882,1.4388828120855315,2.7630885169182835,1.6757365021570494
11,0.8874029190996227,0.7505995913208323,1.024206246878413,1.9986885490871555,3.5221827796461573,1.9537297150349613
12,0.7542103248777912,0.6270404772076049,0.8813801725479774,1.9512137443696091,3.1055075562464607,2.054130422292158
13,0.8417353900456801,0.7129417142146094,0.9705290658767508,1.7385257569411905,2.9141435868201704,1.6544433365629714
14,0.7668295192874264,0.6658352047314302,0.8678238338434225,1.4370172877721763,2.6471087406482745,2.09094302606347
15,0.8180148877891953,0.6988433029777843,0.9371864726006063,1.7572041865861028,2.965905315412656,1.8218317211007706
16,0.963547250352823,0.8625830941706163,1.0645114065350296,1.429713537257032,3.1048839954510425,1.8057399510173089
17,0.7850512484516841,0.6733077615204821,0.896794735382886,1.6414301389682582,2.893086837597858,2.0339518737155484
18,0.8797092127678099,0.7677839828602907,0.9916344426753291,1.704131836985472,3.544848071066794,2.388422805420851
19,0.8648078727895846,0.753165381536352,0.9764503640428172,2.0534707724419325,3.4257749961104564,1.8987458921714664
20,0.8154433874020532,0.7104123766801856,0.9204743981239208,1.638726734204937,3.1912948401636605,2.3159000878645655
21,0.8710860243768477,0.764511907356506,0.9776601413971894,1.615483814242125,3.235450298607869,2.1477548302269116
22,0.854456600143815,0.7201983555104147,0.9887148447772153,1.945407422441012,3.257947106753754,1.8014139293581195
23,0.9361160366299192,0.8365449734173852,1.035687099842453,1.3651153750647742,3.1538104774074744,2.039966049367239
24,0.8282535252761097,0.6994180551922149,0.9570889953600046,1.9646434940942226,3.287396356201319,1.9378839124732286
25,0.8564810524009361,0.7360216782489435,0.9769404265529287,1.9976651226062914,3.5405512435789417,2.095715197360876
26,0.9326228748465604,0.8307159417905221,1.0345298079025986,1.5445124536380845,3.425254067448867,2.169123990855057
27,0.8757135413202178,0.7829050317466767,0.968522050893759,1.4994422629139443,3.254015774835213,2.308786739834599
28,0.8479777990063573,0.7385306789287294,0.9574249190839852,1.5916077584759487,3.157588257929882,2.204375319196062
29,0.8687558114569105,0.7471070394693894,0.9904045834444316,1.7622773350708694,3.1775437377161198,1.8782192203202999
30,0.8239278069384388,0.698829680368114,0.9490259335087636,2.0004159516393014,3.386062648687672,2.0498771247127134
31,0.8148599590958722,0.6997657441770925,0.9299541740146519,1.8587937393776555,3.261758057992103,2.1352099699840004
32,0.822496088637116,0.7050348045372083,0.9399573727370236,1.8964883842841884,3.2916589015433657,2.04640462033376
33,0.8138911556128836,0.6948435884680352,0.932938722757732,1.81497452247535,3.2021919341285603,2.108835637635428
34,0.7796545633604091,0.6538697129713217,0.9054394137494964,1.729672607132215,2.9864083867169695,2.0547331445856845
35,0.9174768023146812,0.8136197740594064,1.021333830569956,1.499998903272749,3.4512584018747625,2.320968028823753
36,0.8820442497010349,0.7682414721448089,0.9958470272572609,1.853527594412073,3.656222238907493,2.314099566863288
37,0.8707428299305195,0.7646823584567626,0.9768033014042765,1.7613507025344735,3.3676397488353524,2.116078764880713
38,0.8461250942986047,0.7305730920697515,0.9616770965274579,1.7969077982878212,3.3194159776243652,2.152733199719707
39,0.8068869937791849,0.7085174950842263,0.9052564924741435,1.7780527627463152,3.1728902846376434,2.1575425830279995
40,0.8767148702931773,0.7634590463231856,0.989970694263169,1.510303551072132,2.8391669647565267,1.7292610139038638
41,0.7120224149547143,0.5958934753125773,0.8281513545968513,1.7941971064585676,2.756810273543473,1.9271891511660024
42,0.8614148057886809,0.7579462228787841,0.9648833886985777,1.7095282847731403,3.3661033246533263,2.2606869579774513
43,0.9540406657149612,0.8362751901712293,1.071806141258693,1.6917218472404243,3.442151703218891,1.9297178848535235
44,0.9007893028545059,0.793140994165064,1.0084376115439477,1.5890324015153814,3.295984370625362,2.106779880648011
45,0.8106951565263977,0.6972008306892872,0.9241894823635082,1.6068113882888027,3.014866517513336,2.1215522687033816
46,0.8700985167364192,0.7572739909840815,0.982923042488757,1.7606405451394616,3.292948719925048,2.03729040591564
47,0.8544327541810696,0.7357971651552028,0.9730683432069364,1.9102202492169844,3.4127850146661305,2.081622450446396
48,0.8398485308761044,0.7156555271446767,0.9640415346075322,1.784716904184692,3.172619395346104,1.951078378282378
49,0.7707061267637336,0.6698727750961788,0.8715394784312884,1.5270838774527424,2.9151982501832405,2.340058040981156
50,0.8897443149362567,0.7758893230639357,1.0035993068085778,1.6053676775022208,3.0775939388332363,1.8634223724149352
51,0.8205734853261559,0.7224733995980575,0.9186735710542544,1.712557463205579,3.2209919425282663,2.2718673867356807
52,0.8290077690770964,0.7294910843902485,0.9285244537639443,1.4639147371949432,2.9931623769610907,2.2285070861821015
53,0.7258344610406683,0.5998158347059053,0.8518530873754313,2.094605321827471,3.079727056721299,1.8611189988602252
54,0.8538906371622663,0.7179650626167987,0.9898162117077339,1.7831758453975943,3.1882106813977935,1.9922317189266556
55,0.815780022022555,0.6941550903644516,0.9374049536806583,1.6800468364724306,3.0196987141196425,2.013463109202268
56,0.8724381009799946,0.7498033583411109,0.9950728436188784,1.6460724149466754,3.0547728770368865,1.8627537956040663
57,0.8701684726576857,0.7475601405003738,0.9927768048149976,1.832647020653763,3.4444895811474057,2.1560369784624944
58,0.9507519257701597,0.85621610075112,1.0452877507891993,1.472607393317262,3.2287894223206712,1.9492069368121065
59,0.8683019947304375,0.7568847700589293,0.9797192194019456,1.5784308738223871,3.053320743303041,1.9646218807942077
60,0.7169125372263968,0.5800185471143977,0.8538065273383959,2.232646461997845,3.231545758545856,1.949892261220615
61,0.8388447153236428,0.7154951749788228,0.9621942556684628,1.838175118604484,3.049422392683683,1.7244108404976963
62,0.8096164753895408,0.7110807802673981,0.9081521705116836,1.5581655154628171,2.8532123345373805,1.9816645888288287
63,0.7970503251421344,0.6819853122934226,0.9121153379908461,1.5808394505806365,2.751054978733338,1.8393036656865858
64,0.761685252725974,0.6537551210863095,0.8696153843656385,1.8950037178770924,3.045524028860363,2.006711801102452
65,0.8388994111612285,0.7119373833110179,0.9658614390114391,1.8382427052679873,3.1588680855402345,1.8938268177568147
66,0.8007719260992076,0.6897422252551105,0.9118016269433046,1.6042524208847908,2.8074340202903665,1.9197422088683078
67,0.8360503747937039,0.7122175288674497,0.9598832207199581,1.7821227125771528,2.934531015769706,1.667010172921839
68,0.8247203201908656,0.713584380554579,0.9358562598271523,1.6703161410417915,2.9946404817956704,1.9525955966473731
69,0.7745652763285003,0.6577055538345329,0.8914249988224676,1.7786888812375679,2.9449322542926,1.968616903463746
70,0.7966608368913115,0.6806795652573984,0.9126421085252246,1.8221068220403358,3.0387776722830777,1.9564661473243978
71,0.8624842467674084,0.7547256460724232,0.9702428474623936,1.7059753661829054,3.2750256802388256,2.118895921267566
72,0.9974235688810114,0.8654835308232964,1.1293636069387263,1.7974178137715608,3.400016503676247,1.6202059996671674
73,0.8612150528897582,0.7563433774804472,0.9660867282990692,1.641998009844582,3.1162091134588183,1.9926671583567004
74,0.8274430488192442,0.7043572564397096,0.9505288411987789,1.930031613490241,3.2954832389470567,1.9996299389643277
75,0.7969406792437266,0.6830503505100609,0.9108310079773922,1.7310687753699003,3.101670898445637,2.1575309729770145
76,0.8960865793817966,0.7645590660457058,1.0276140927178874,1.690965785581333,3.018695300856024,1.660335447835134
77,0.802078683542482,0.6820287805693763,0.9221285865155877,1.8692788816007426,3.023944622502203,1.8071392388213787
78,0.9308395722341994,0.7868567057181489,1.07482243875025,2.0029328917221876,3.540920557076853,1.8288320974223138
79,0.8579352197672675,0.7419034491779541,0.9739669903565809,1.6128412185582326,3.0072425954268627,1.9108043970348412
80,0.7333426873709723,0.6255315657305487,0.8411538090113959,1.531176801174651,2.6023533107612082,2.0834580278310266
81,0.8118745152759796,0.6928224336056218,0.9309265969463375,1.7547439305175372,3.0884891364972735,2.026058271523401
82,0.8750421906365642,0.7479037389345987,1.0021806423385295,2.126773837824619,3.5902376820946977,1.9080507956229533
83,0.8574841445102478,0.7373919372674279,0.9775763517530677,1.7929803580792214,3.112214590873199,1.812113793753282
