,coef,2.5%,97.5%,fs_loss_mll,fs_loss_mlm
0,12.92420842872085,12.52601523026299,13.322401627178708,16.233322113513164,0.687107414106719
1,12.681974033255223,12.226431023482897,13.137517043027549,33.947707488922475,0.6896946164504595
2,12.732466396701803,12.355203887926244,13.109728905477361,17.02368526314394,0.6865011019364511
3,12.23595638852577,11.74890157875948,12.72301119829206,14.789321399106536,0.6899314712616844
4,11.918696476325508,10.475732891922265,13.36166006072875,19.62743475048079,0.6746616669913478
5,12.823526424779338,12.394532681492604,13.252520168066072,23.533636173627777,0.6884939001139293
6,12.133823121312039,11.759581359163857,12.508064883460221,16.77504796578527,0.6913515065117476
7,12.714842196228506,12.336032007498439,13.093652384958574,16.36192250037369,0.6928369501067384
8,12.355762790373038,11.95618678069284,12.755338800053236,19.684112063785484,0.6913133117603265
9,12.489375745010106,12.096519609941891,12.88223188007832,19.7766130397826,0.6889928693600043
10,12.585132324867706,12.19926444603665,12.971000203698761,15.45722132529476,0.6863043049766764
11,12.210930472516347,10.630623056048352,13.791237888984343,15.792563826816284,0.6804525726919808
12,12.408473818947515,11.992691100643615,12.824256537251415,18.34994843376214,0.6872269032639702
13,13.024344756362447,12.60919112436605,13.439498388358844,15.577180902454966,0.6866909474389254
14,12.93862557958542,12.555280991810946,13.321970167359893,15.951323318237781,0.6913533894617224
15,12.546181180284327,12.14007353905479,12.952288821513864,15.9889205635709,0.6894732482297948
16,12.715521603440536,12.29850985605483,13.132533350826241,17.148315915163398,0.6805190828384731
17,12.520867656263226,12.110858612957486,12.930876699568966,15.737735639569744,0.6898199030737817
18,12.589694207649291,12.20413598852581,12.975252426772773,15.775217480038686,0.6866368459072398
19,12.19420234972958,11.770296149591132,12.618108549868026,19.291135878091602,0.6895022750003209
20,12.459155775493016,12.070911302832044,12.847400248153988,16.25323633701141,0.6889322620787779
21,11.185101056353652,8.692969757484192,13.677232355223111,19.18971789799715,0.6941217897098463
22,12.26012130802838,11.875844805663581,12.644397810393178,16.980224792044982,0.6904427021182733
23,12.200043552756119,11.78382299712777,12.616264108384469,20.703014490701566,0.6867581913796
24,12.589960004926853,12.189149240705984,12.990770769147723,16.358643717439506,0.6882116727383798
25,12.299021305249049,11.942937652961174,12.655104957536924,13.893712021029035,0.6888897619086249
26,12.35158898495988,11.95711421228526,12.7460637576345,14.282413824621278,0.6826647975756865
27,12.627068873118812,12.225307342491794,13.02883040374583,18.0180868907044,0.6853419024300018
28,12.473397820974085,12.089285340412012,12.85751030153616,15.64793865258952,0.6891392879694237
29,12.67540063184877,12.283962436170405,13.066838827527135,15.88364606657929,0.6891442512258096
30,12.614458167780183,12.182025624439126,13.046890711121241,15.997841317660633,0.6827319992981785
31,12.276884054173038,11.876060319191629,12.677707789154448,16.542202813306172,0.6877004091734893
32,12.643841523605357,12.201988720582396,13.085694326628317,16.600986093472734,0.6922069041974409
33,12.648111065334469,12.265918123267959,13.030304007400979,16.92149061007206,0.6888577422271926
34,12.328859630100519,11.888183590707866,12.769535669493171,20.49454943078763,0.6864965733767547
35,12.409093500957079,11.961941996994263,12.856245004919895,18.180480243055978,0.6874980863548954
36,12.954366039703697,12.30932615745985,13.599405921947543,22.49070486497785,0.6893001686964119
37,12.34049818439987,11.930089582258905,12.750906786540835,19.722314601242573,0.6810321149896074
38,13.42701683166399,12.014716461493826,14.839317201834152,17.677307298148573,0.6847786859864052
39,12.515819000609296,12.062093954200718,12.969544047017875,18.228909138190083,0.6839496429513704
40,13.101477490954549,12.721776601989644,13.481178379919454,14.631773062453455,0.6885445352571733
41,12.493401268233661,12.096680578535908,12.890121957931415,15.666905792677623,0.6912603817348258
42,12.548065749715356,12.076452474289837,13.019679025140874,25.38507210406396,0.6930616974994701
43,12.605224288065202,12.210966856897418,12.999481719232985,18.324829732788302,0.6905182339264658
44,12.334606066384003,11.892375029720371,12.776837103047635,40.273288881738964,0.6895755587883743
45,12.44768496980041,12.037722388382845,12.857647551217974,15.694715542884316,0.6897272963377381
46,12.499150122461975,12.10540609604452,12.89289414887943,23.89691520172243,0.6781788940209622
47,12.658406953130166,12.200188184584203,13.11662572167613,18.73436469301132,0.6834992543695668
48,11.961567781859564,11.461247064520848,12.461888499198281,25.248198150105175,0.6903308701517035
49,12.440048804237227,12.060901954873097,12.819195653601357,15.836813491491979,0.6919915320361636
50,12.49473057145444,12.081582677720771,12.907878465188109,18.649368055475446,0.6883512685246045
51,12.68925495578468,12.261182879322579,13.11732703224678,36.32749185018768,0.6840105006368722
52,12.27950785772157,11.870955660866338,12.688060054576804,14.903327703292438,0.6887539343601335
53,12.51752145948025,12.119183854992698,12.915859063967801,16.462217387904996,0.6913234239158385
54,12.309708811702206,11.936967569188054,12.682450054216359,15.140105641369999,0.6895916392957743
55,12.089297784386131,11.664444157788825,12.514151410983438,14.24446841693565,0.6876116845487759
56,12.276685073022229,11.851469388732134,12.701900757312323,16.783176272335194,0.6890186154865775
57,12.259674871114441,11.859148483361581,12.660201258867302,15.839839889576744,0.6880987676519227
58,12.300639592936847,11.944259470051561,12.657019715822132,14.224701954209097,0.686958446921067
59,12.77981039312695,12.326241216605517,13.233379569648385,17.128466314881106,0.6937819455476326
60,12.045852926069994,11.444076454862172,12.647629397277816,39.13821427090425,0.689467476329787
61,12.480916807964674,12.11474982122294,12.847083794706407,15.651472205802113,0.6926488140264605
62,12.550628873096786,12.16295654024835,12.938301205945221,16.566568118960006,0.6847785828952431
63,12.284680659271316,11.889621229890615,12.679740088652018,18.29916541269466,0.6881853094379757
64,12.66620559202763,12.248457603746612,13.083953580308648,16.860364774058695,0.6912677361458442
65,12.560098200902353,12.168803100150361,12.951393301654344,14.559252395822906,0.6878285251989616
66,12.655177702910024,12.251174181110995,13.059181224709052,18.530843809049625,0.6853678228286798
67,12.062845571777663,11.609062215287114,12.516628928268211,14.852138253650523,0.6884180915464501
68,12.295518077686399,11.641754290556824,12.949281864815974,15.837462984605473,0.6922570436048394
69,12.65240420333173,12.214297182551462,13.090511224112,17.24962664177746,0.6874971990970232
70,12.542927359665892,11.920455918101478,13.165398801230307,22.30289941486113,0.6980165537097917
71,12.196288050912022,11.783434557258543,12.609141544565501,16.547893447316607,0.6790004444283299
