,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,loss_Y,fs_loss_mll,fs_loss_mlm
0,0.31043399422871365,0.028920133894557498,0.5919478545628698,4.842542455665787,0.645328320047455,5.373965599603204,5.362979937730519,0.6986688957589193
1,0.4171353228380267,0.11264606476372452,0.7216245809123288,5.585121044951155,0.6581835046166306,6.141260493629558,6.12304487222043,0.7056850709335258
2,0.12462819699027898,-0.14867525523711067,0.39793164921766866,4.641863461744281,0.6521289569747516,5.248195235753937,5.2467626454261405,0.7050269490536266
3,0.42752182695430113,0.11910560468901821,0.7359380492195841,5.308389228469337,0.6542793266988522,6.1734916116464085,6.150323703997184,0.6940401585528829
4,0.23320132751046369,-0.05098744050136517,0.5173900955222925,6.028182552578061,0.6174521407350069,5.767405140882307,5.756584478635897,0.7936435466034805
5,0.4340121395225256,0.153427504439689,0.7145967746053622,4.525761000831863,0.6526852240337538,5.2782118973476715,5.273693996654615,0.6904066840418607
6,0.10236685167629155,-0.19017503958703053,0.39490874293961364,5.663621667863385,0.6343950882095983,6.235819322602305,6.230350192737945,0.7687734379203806
7,0.24811278488681127,-0.03947404584694997,0.5356996156205724,3.84876673723713,0.6512698406834994,5.358956576605856,5.342665916034955,0.6937225628899698
8,0.2172439639117987,-0.06648041574504274,0.5009683435686402,3.689527617184001,0.6110881489304336,5.321313133140113,5.321806929168519,0.7098161832885698
9,0.21366697060445744,-0.05710051985974729,0.48443446106866217,5.0356821191792465,0.6515740388484355,4.998867447559997,4.992392290007654,0.7171812166272202
10,0.20431008035974682,-0.08794149289924577,0.4965616536187394,5.131790211286987,0.6604615502092167,5.667284061486718,5.669234406300422,0.7063742497229449
11,0.2865333574091035,0.0006930482594497134,0.5723736665587573,5.157387463177039,0.6584503809086373,5.71071041383578,5.69906443371457,0.7052551560951421
12,0.17521158277572935,-0.10702086097692926,0.45744402652838795,4.457720863453083,0.6405506021514884,5.500971293010756,5.5003284885624115,0.7134232834122897
13,0.2744985804547106,-0.03146517851374975,0.5804623394231709,3.62523359527856,0.6458181441508942,5.854286078414556,5.8428063611454695,0.6921432349709729
14,0.12689902943380105,-0.14422382881527684,0.39802188768287894,4.994539412052696,0.6492483028605398,4.96233245323946,4.961447578720642,0.7069866671359853
15,0.43255717932157245,0.15930422735149313,0.7058101312916518,3.858249947361594,0.6401392085671755,5.123597240333436,5.09453859423247,0.7135994730282689
16,0.11868331613220363,-0.17316053837543,0.41052717063983724,3.952750755141868,0.6646350967313623,5.267109331250205,5.262870421174922,0.6820917601616787
17,0.15465100131495813,-0.13110489677776105,0.4404068994076773,3.9459790663938765,0.658684826459933,5.4928545854928945,5.48930800181948,0.709418200464924
18,-0.18590346381590414,-0.4447523720756311,0.07294544444382287,5.449761353808159,0.6412294850337739,5.122516705695736,5.031927140153732,0.7892640353296478
19,0.35769362331934157,0.07997588583811882,0.6354113608005643,4.280726584091008,0.6390158413224823,5.169543354323029,5.147118555573747,0.7129407803753536
20,0.2264179337277502,-0.02886916356731284,0.48170503102281326,4.198619510105215,0.6459004160235909,4.776426920873012,4.770572957875274,0.7495138899323451
21,-0.08722725652920019,-0.374810372576313,0.20035585951791265,5.036394783643106,0.6563007620704974,5.405268224010085,5.406033639759824,0.7007982657413854
22,0.09704996929302907,-0.2109369052198582,0.4050368438059163,5.8666067667925486,0.6497569843791693,6.281223548438947,6.285274606153273,0.7065228684970987
23,0.1107149244526978,-0.18349974639236338,0.404929595297759,4.906964038929193,0.6591119825707898,5.590973918621738,5.588192272084748,0.6780199798563076
24,0.3423873700087026,0.07022240697288934,0.614552333044516,4.378114850426766,0.6579503686123996,4.943586992692167,4.940229522771273,0.6899721467419669
25,0.21986495385309943,-0.10369744787364507,0.5434273555798439,4.890709911602271,0.6511751397601968,6.594539808318183,6.572089171222257,0.6775205985647406
26,-0.04204627921834899,-0.3189946826482628,0.23490212421156484,3.2897750722720405,0.6309061892660955,5.214673617066676,5.215357714661221,0.6991676284157697
27,0.3564662487371531,0.05737188976910834,0.6555606077051979,5.363958488797183,0.6532812407008288,5.623648166765395,5.596007103613088,0.6865628114879695
28,0.2861563811710079,-0.011658705273767833,0.5839714676157837,3.4794522766049596,0.6473044268312199,5.773304078200226,5.756505644608343,0.6842476412699743
29,0.08498268459178389,-0.18114681800917337,0.3511121871927411,5.457586321382,0.6317172889762065,4.9333899231958975,4.931495036770517,0.7412561345061777
30,-0.05483603454282116,-0.3482124293091108,0.23854036022346847,4.809218403715485,0.6649611850437896,5.824111112665427,5.82295404070521,0.6890962329273861
31,0.08517809389078976,-0.17846389538281585,0.3488200831643954,5.006920398556396,0.6464324386619686,5.319050811137763,5.317397838472467,0.7938444402723865
32,0.272945447102756,-0.018206094709903975,0.5640969889154159,4.755655683881626,0.6817682784656188,5.535386407246762,5.528451153498317,0.6921615089869774
33,0.41554365943519994,0.11853703043527652,0.7125502884351234,5.876995972415286,0.6560983062460508,5.631112087397519,5.637939715245428,0.6888277765526206
34,0.17283461908312386,-0.12361592862844628,0.469285166794694,5.6748661815680945,0.6547674487034479,5.936917034886458,5.941661963249176,0.6988887588881034
35,0.39188361032798835,0.114364153690718,0.6694030669652586,4.59917409582729,0.665223184407927,5.126639489518575,5.111342350435751,0.6903407302330479
