,coef,2.5%,97.5%,tune_loss_mlg,tune_loss_mlm,fs_loss_mlg,fs_loss_mlm
0,0.12215207595424599,-0.28331468431209533,0.5276188362205874,1.4883625350930554,0.6888634939789772,5.415112868998661,0.6879058737814696
1,0.40465784276073846,-0.026321271438909277,0.8356369569603862,1.528052290155595,0.687182026386261,5.9572241456719714,0.7011431759765623
2,-0.012258080305693796,-0.4235734760864399,0.3990573154750523,1.4971984918299528,0.6872308384776116,5.305832944113124,0.6825026944763609
3,0.24429940611019707,-0.18314240997010756,0.6717412221905017,1.5484890888204126,0.690458902835846,6.028479568269703,0.6846831059929518
4,0.2113022586858639,-0.21345836308040628,0.636062880452134,1.5419690428871833,0.6889977710247039,5.9367264875182135,0.6875916192206483
5,0.4320926629622974,0.02198244596434329,0.8422028799602516,1.5390198314172943,0.6869440984725952,5.5140257208589505,0.6873955458785272
6,0.1643042605373878,-0.24744804989262384,0.5760565709673995,1.5400053416375807,0.6920257408618927,5.606080862864955,0.699088664999861
7,0.39071004346182087,-0.03465908756375419,0.8160791744873959,1.5291778655114332,0.6921737419366837,6.211808487141541,0.6931718089236883
8,0.3828045372023579,-0.07464098425036969,0.8402500586550855,1.5641298627058113,0.6760291446447373,6.735379372153028,0.6936098150167728
9,0.5504061916518131,0.14491809863300176,0.9558942846706245,1.505877781479585,0.6913405209779739,5.342282490965178,0.6925188235653361
10,0.022584649849166055,-0.3981348566832026,0.44330415638153475,1.5148713063274377,0.6803670956492424,5.208681820975351,0.6990237277379802
11,0.2588306096188536,-0.14819524251680433,0.6658564617545115,1.5303327521155983,0.6887146940231323,5.839711179840401,0.6891376246407023
12,0.11019810516751749,-0.2830454323868576,0.5034416427218926,1.5002176218160022,0.6888708257675171,5.289169164394402,0.691083209635509
13,0.3865185014654993,-0.040726312018744715,0.8137633149497434,1.5178581852050863,0.6743455807566643,5.777487017598271,0.6842929323078848
14,0.2132065136855409,-0.19184177370339806,0.6182548010744798,1.5020196115982465,0.687882142663002,5.35929985447041,0.6938051668676923
15,0.5922148804502574,0.17253977472353488,1.01188998617698,1.5135615283100832,0.6707099596261978,5.681140773751697,0.6787888674233552
16,0.33137119912712865,-0.09167254469152786,0.7544149429457851,1.5361193190347375,0.6792568979263306,5.695286445808505,0.6667638261984694
17,0.18775291360385774,-0.23388901339868398,0.6093948406063995,1.5203921799314215,0.6927781175374985,5.900976927395954,0.6931207897464562
18,-0.056078810476948605,-0.48132496097605293,0.3691673400221557,1.4838891199886233,0.6817469627261162,5.074426663189032,0.6832481415278067
19,0.5883753959388726,0.1810467686481389,0.9957040232296062,1.4923130282498265,0.6819555302262306,5.09826765633234,0.6930430425248909
20,0.2492099291878392,-0.15416703649247535,0.6525868948681538,1.5121755375087327,0.6848859037160874,5.456550056427869,0.6864466232619124
21,-0.025094588343791743,-0.450307787387614,0.4001186107000305,1.5168661543283493,0.6816323367357254,5.790109940294442,0.6767385574176251
22,0.5433379181102155,0.07977879498397528,1.0068970412364557,1.5725912195161624,0.6899707530140877,6.434094259980539,0.6980752790846858
23,0.14337656942506335,-0.2706700889137116,0.5574232277638382,1.530096246547412,0.6780629361867905,5.905571796303152,0.6836497173399219
24,0.063996521849321,-0.34761876403594605,0.475611807734588,1.4802628857090465,0.6839384998083115,5.4124701003819276,0.7002754692691919
25,0.2165913193805967,-0.22228856731874377,0.6554712060799371,1.5457365069577298,0.6865100516080856,6.132007211129297,0.6825367689608424
26,-0.11976348122275414,-0.5206236404301684,0.28109667798466015,1.5188214859642655,0.6767222419977188,5.18363165066777,0.6769808777106973
27,0.39003733301951693,-0.05562882029111749,0.8357034863301513,1.550106418863709,0.6822984029054642,6.37477735277531,0.6692298017870187
28,0.47423354570056436,0.05938083626553503,0.8890862551355937,1.5183564826104632,0.6866589360237122,5.593543146488849,0.6915262503089623
29,-0.01903482468857621,-0.41050711867619233,0.3724374692990399,1.4788812816157997,0.6889072653055192,4.962786345910214,0.6833178255873776
30,0.32021967939814333,-0.13860198777926613,0.7790413465755528,1.571946910085349,0.6840413891077042,6.37753131141211,0.7056326861070605
31,-0.04847288837857326,-0.492652070773846,0.39570629401669943,1.5625509503977961,0.6807390770316124,6.435909426810135,0.6861944697824074
32,0.43641506333181296,0.020748804851204505,0.8520813218124215,1.5240122346994707,0.6931079787015915,5.826880280460307,0.6920719069609852
33,0.4210520167660574,-0.006279451982030615,0.8483834855141454,1.522511600971445,0.6863419419527054,5.776913341242555,0.6848847507949167
34,0.10745836191436822,-0.3088515191257204,0.5237682429544569,1.5457751436462925,0.6882485387325287,6.095323091006703,0.6898230058590199
35,0.45961426911988607,0.05219666781298771,0.8670318704267844,1.5250628378220945,0.6858949332237244,5.372359082921159,0.6889295413088246
36,0.05550280453942291,-0.3646843639558106,0.47568997303465643,1.5103813306974005,0.6774465965032578,5.596921984226814,0.6987508665920384
37,-0.0912463994027678,-0.5138717909930679,0.33137899218753225,1.486150986770348,0.6708411162495613,5.275848888490326,0.6853545018771448
38,0.10962656816738288,-0.30529525963027465,0.5245483959650404,1.543987501590412,0.6919974671602249,5.877540050273577,0.6929619223213621
39,0.27718811097574575,-0.13372117422031654,0.688097396171808,1.5215199741311123,0.6798289861083031,5.627413059335653,0.6934380101637523
40,0.6485485994156224,0.19070310926356931,1.1063940895676754,1.5761632021531584,0.6848812337517738,6.333447856721843,0.6846431692463901
41,0.1374208529528525,-0.2549563062825799,0.5297980121882849,1.480751583321711,0.6924187151193619,5.024985566511381,0.6910920360715663
42,0.11142784045044343,-0.33288312899856753,0.5557388098994545,1.5320849886964965,0.6661801711916924,6.053520187335462,0.6831401268263037
43,0.1616995348973036,-0.26621250291384135,0.5896115727084486,1.5408440341721203,0.6816694214940071,5.8771459950414515,0.6969013917288758
44,-0.037216799006215086,-0.4549879567655077,0.38055435875307747,1.5483162091150298,0.6918271321058274,5.933674275842087,0.6895643498485045
