,coef,2.5%,97.5%,tune_loss_mlg,tune_loss_mlm,fs_loss_mlg,fs_loss_mlm
0,1.1015432966764915,0.9661328759570034,1.2369537173959797,1.0524895365603848,0.675460430264473,1.1516676629663396,0.6745652809463989
1,0.8354426988719014,0.6984045802539498,0.9724808174898529,1.074247893298792,0.6855819349288941,1.291864313837232,0.6858039831442531
2,0.9633027584565939,0.8231280051464224,1.1034775117667652,1.0296415984945329,0.6501991790533066,1.246177478728945,0.6552732428551344
3,0.9925736642277413,0.8516015201939843,1.1335458082614984,1.038558528217209,0.6822524999380112,1.2576817172612946,0.6751324807810705
4,0.9269562450039,0.7784917259635636,1.0754207640442361,1.0830626853687273,0.6717879194021225,1.3629325306673241,0.6807649111043497
5,0.8891479217119275,0.7513471808267737,1.0269486625970812,1.0103345742632077,0.6784588609933853,1.2336749038014767,0.6801764008080912
6,0.9149179120307496,0.7730743380279187,1.0567614860335803,1.028910631878523,0.6817894971370697,1.281733709437477,0.6840148952896328
7,0.8945013527460074,0.7561519924961893,1.0328507129958255,1.0268799612206754,0.6709627857208252,1.2376494280163515,0.6721406482918364
8,0.9203207138525866,0.7824596456600134,1.05818178204516,1.0583935329539502,0.6683792632818222,1.1919879297423248,0.6666100249614593
9,0.9539200778970078,0.8167658516441801,1.0910743041498356,1.045482978823787,0.6752522722482681,1.2776609740505245,0.680689776564571
10,0.959059528894633,0.8194446311371958,1.09867442665207,1.0327981498783618,0.6551571179628373,1.2245812233203242,0.6742271494044992
11,0.8037153976154419,0.6707058502697352,0.9367249449611486,0.9913041612630773,0.6858320217132569,1.1689669756284884,0.676579079091127
12,0.9892130675459475,0.8567482880676976,1.1216778470241975,1.0219977794899746,0.675955033659935,1.2022634567114325,0.6821259159955021
13,0.8831019127951977,0.744263907341218,1.0219399182491773,1.03366514656605,0.6688089606761932,1.2501801524222156,0.6685845905519009
14,0.9345463139846258,0.800921277194476,1.0681713507747757,1.0271286257414545,0.6850940504074097,1.1398099466195313,0.6833062973494285
15,0.8867586836419488,0.7495160416809666,1.024001325602931,1.0030966347349013,0.6734973285198211,1.178285726887335,0.6706694063108544
16,0.9686514498297862,0.8302507686090512,1.1070521310505212,1.0377959514760922,0.675875572681427,1.2255772854276648,0.6786832569856983
17,0.9124526373500773,0.777981972715448,1.0469233019847066,1.0496962691829517,0.6845521122217179,1.2155599667383894,0.6816514636015326
18,0.9959688836794964,0.8573765180336176,1.1345612493253754,1.0508826550683874,0.6795931975841523,1.2424196575436248,0.6772703277060506
19,1.0140282285187128,0.8787389543749624,1.1493175026624631,1.0569779540036366,0.6698315525054932,1.194745557715516,0.6655578935790027
20,1.0452713478690043,0.9112596446655092,1.1792830510724994,1.019407104600964,0.6619960412979126,1.2198902496792234,0.6676162186050781
21,0.7960348791212772,0.6560168016868662,0.9360529565556883,1.052870782648298,0.6613357149958611,1.235929775074972,0.6609661252996102
