,coef,2.5%,97.5%,fs_loss_mll,fs_loss_mlm
0,-1.381762969092802,-1.4226334988175942,-1.3408924393680097,0.05995496429388364,0.6758373766990491
1,-1.3911770810965736,-1.4371738622678536,-1.3451802999252935,0.06498086372428936,0.6794262264936383
2,-1.4105353830024867,-1.4546929494539833,-1.36637781655099,0.06437870349479005,0.6635527853990623
3,-1.3792726155273214,-1.4243138976001755,-1.3342313334544673,0.06801743669737668,0.6571006023861814
4,-1.3898241844138974,-1.432321796702625,-1.34732657212517,0.060002865181659176,0.6617263942523582
5,-1.3654537767240567,-1.4068441876869557,-1.3240633657611576,0.06167449937387276,0.673635633890467
6,-1.366885498817321,-1.4086668649533018,-1.32510413268134,0.05768349223459758,0.6870152730760465
7,-1.4272727248214252,-1.4710871456535937,-1.3834583039892567,0.06249517313745446,0.665197752501421
8,-1.3854056544020124,-1.4287646456472256,-1.342046663156799,0.06181365882758152,0.6596100539042923
9,-1.368271548880654,-1.411720963665897,-1.3248221340954112,0.06157698352542401,0.6593382549562421
10,-1.4568418709162683,-1.5022829315587347,-1.4114008102738018,0.06547249508694197,0.6677287756665434
11,-1.359050182095404,-1.4007190195408974,-1.3173813446499105,0.06144162154074064,0.6583945125346568
12,-1.4070599511772535,-1.4513434886411372,-1.3627764137133698,0.06284896430598237,0.653661416012934
13,-1.3964793374690117,-1.4404103858227335,-1.3525482891152898,0.06220440832535263,0.652725638918018
14,-1.4274351343748435,-1.4709640698996806,-1.3839061988500063,0.05874919278870103,0.6465904806179399
15,-1.4321432007274404,-1.477634629035917,-1.3866517724189638,0.06468445788721426,0.6571996715779369
16,-1.3999215053126346,-1.4437084187567246,-1.3561345918685446,0.06426244291979788,0.6674656236855585
17,-1.3834204005975792,-1.4272559507359166,-1.3395848504592418,0.06582353191912164,0.6721776236720358
18,-1.4019785240724745,-1.445945328557686,-1.358011719587263,0.06011560181543025,0.6782664524969131
19,-1.353098232953923,-1.3949156322866,-1.3112808336212458,0.061564136775403455,0.681263793692526
20,-1.409803218058146,-1.4544669853227146,-1.3651394507935772,0.05984924518381664,0.6549184903573763
21,-1.4210630296491484,-1.4637486918360816,-1.3783773674622153,0.05756148505015172,0.6573726818573671
22,-1.3801448104540854,-1.421109839040946,-1.3391797818672249,0.055230332748543554,0.6638828750457487
23,-1.409003797341148,-1.454068833274464,-1.363938761407832,0.06582346173171143,0.6566951033216615
24,-1.4244391090587336,-1.4717829435759806,-1.3770952745414866,0.06835711325676613,0.6590948764715967
25,-1.3736470156785423,-1.4156672958564747,-1.33162673550061,0.06160692495909318,0.6728069825841185
26,-1.3934127040729707,-1.4348629089469642,-1.3519624991989772,0.06403322601407478,0.6686394499508919
