,coef,2.5%,97.5%,fs_loss_mll,fs_loss_mlm
0,62.05663796326614,46.714220117901064,77.39905580863122,2088.5646899357534,0.6950876938383367
1,50.22791781886677,42.17578070604199,58.28005493169155,2412.087189818824,0.7423040714115713
2,54.974953264901025,44.899211825367786,65.05069470443426,2063.242944563965,0.7153508107152547
3,72.87579395513372,43.37515940162095,102.37642850864648,2685.3592207460933,0.7351930429067725
4,66.3089490240378,57.14759222684714,75.47030582122846,2905.172687518214,0.7192733793951864
5,42.092411964724725,19.6434301821036,64.54139374734585,2452.0268450423405,0.7397230850588716
6,68.9079432691266,53.998633076803934,83.81725346144927,2213.8787610285854,0.7450249133147238
7,82.74468926252915,55.32371878200148,110.16565974305682,2283.235937368301,0.7368161226017917
8,62.067087890274685,55.13520845309001,68.99896732745937,1876.1419333195786,0.7414436960522084
9,65.85227704435611,48.42240590323155,83.28214818548068,1971.4891529114816,0.7080546624767333
10,70.49264607847357,58.30197402900666,82.68331812794048,5297.390088752403,0.7364827012076067
11,56.41734537825911,48.72832728524213,64.10636347127608,2320.0783609683726,0.734273733789314
12,75.20216469222309,42.33688837987682,108.06744100456936,2643.0170827216953,0.721353840376963
13,57.17423719670699,50.387955630499604,63.960518762914376,2416.4077361454238,0.7174569257980159
14,66.6841578852794,58.58341503377089,74.78490073678792,3077.8515589491226,0.7092733072787075
15,61.220106931558945,48.774424625572834,73.66578923754506,2471.758314537578,0.750666515620366
16,69.97413570246644,50.24383100003537,89.70444040489751,2758.113327819859,0.7301534752897266
17,63.3490854992073,55.36762423951497,71.33054675889963,1956.28459308478,0.7359943946206583
18,63.05502247616925,55.14251744710606,70.96752750523244,2792.2467777858815,0.7076601247582487
19,55.09777253135191,46.55680706291999,63.63873799978383,2542.632726363699,0.725423967615544
20,66.88490205416389,47.10699176461725,86.66281234371053,2808.2778830947,0.7392332586434186
21,52.69455131334791,46.81858525077139,58.570517375924425,1781.3214849975004,0.7267455815260102
22,56.25916000406283,49.0860373994235,63.43228260870215,1722.348158918901,0.7347140917245326
23,56.10213980936029,34.70332549215608,77.5009541265645,2549.170175757644,0.7298352701131327
24,62.10004743852024,53.7854819087284,70.41461296831208,2313.742476333561,0.7167194972431774
25,69.09200295830195,46.82579677592763,91.35820914067627,2174.0116333639753,0.7153304556050142
26,61.68843800691577,53.60502290677477,69.77185310705676,2971.607512838855,0.7536708233285606
27,59.27428832663595,43.846971281284596,74.7016053719873,2772.3228867677335,0.7294788205978514
28,68.11895547635528,37.64587472047985,98.59203623223071,3037.699065474357,0.7356732613392114
29,58.54408849503397,49.84823185785831,67.23994513220963,2772.768482672159,0.7143622201585641
30,74.02328892079733,57.306965694855364,90.73961214673929,2556.0773490098527,0.7151179110688909
31,58.7056097398859,50.456283649654175,66.95493583011763,1601.204899502864,0.7324257354335496
32,76.55931845593585,60.56989133970746,92.54874557216424,2314.7102234099775,0.7183683585654916
33,62.123231994586746,50.46115402973011,73.78530995944338,2263.9095162838703,0.7192279655602104
34,62.21059560043769,52.72857526419654,71.69261593667883,2316.244362045155,0.75179079189084
35,65.91533483769577,56.065882445511015,75.76478722988053,2979.2181686949116,0.7242965469566355
36,65.331297854969,55.92921827653161,74.73337743340637,2426.4652644332386,0.7126059974760982
37,76.39049796093622,54.39633842695365,98.38465749491878,2351.553123849883,0.7446809317389418
38,59.15532122752306,52.59911248422449,65.71152997082163,1967.658081557367,0.7102434022169134
39,64.03941978675581,55.22229898715575,72.85654058635588,2566.9292491407336,0.7346242266030126
40,70.29189908774255,48.606345539024375,91.97745263646073,2728.3318686420535,0.721321547335938
41,56.06371278077327,48.88911609177782,63.23830946976872,1938.511655806092,0.7294282163938364
42,59.65806839179936,50.36789778716706,68.94823899643166,4707.21134739543,0.7208902205615932
43,59.39393540549458,51.75759917532372,67.03027163566544,2452.8977979884007,0.720113496462444
44,56.84544466236136,46.444666547998565,67.24622277672415,2296.4408308954544,0.7122931351598836
45,59.07595454525072,52.77803831847455,65.37387077202689,2067.9750143356937,0.7167051724523684
46,58.2736634544377,50.40075715971438,66.14656974916102,2116.9469288503824,0.7467170100497809
47,66.31698367217139,58.124960640280754,74.50900670406202,3352.6675663793794,0.7415919558730656
