,coef,2.5%,97.5%,tune_loss_mll,tune_loss_mlm,fs_loss_mll,fs_loss_mlm
0,0.33194085983760374,0.043762424174051684,0.6201192955011559,4.961517124512665,0.645328320047455,5.470364930728382,0.6986688957589192
1,0.41381526719422834,0.08877714765977707,0.7388533867286796,5.683862192487177,0.6581835046166306,6.4405196619780165,0.7056850709335258
2,0.020129719987839422,-0.29775092936157244,0.33801036933725126,4.434887146646188,0.647149547431675,6.136520159712012,0.7005778201636319
3,0.46129446391353707,0.1513735504084287,0.7712153774186454,5.301693450609044,0.6542793266988522,6.502113754268001,0.6940401585528829
4,0.1602308813584811,-0.474328406540546,0.7947901692575081,6.0218449887251335,0.6174521407350069,6.276108744002,0.7919960568078732
5,0.3851437421385218,0.08419905576186976,0.6860884285151738,4.40862596648079,0.6526852240337538,5.637949199819125,0.6904066840418608
6,0.1475773059841796,-0.255646170287969,0.5508007822563281,5.410545542538796,0.6343950882095983,6.42062918322987,0.7687734379203806
7,0.2764649820828937,-0.016553453336816182,0.5694834175026036,3.9571985519866577,0.6512698406834994,5.175963886514017,0.6937225628899698
8,0.013467250456174704,-0.3341009317980367,0.3610354327103861,3.7609073285806858,0.6110881489304336,5.952615840828743,0.7098161832885698
9,0.3327903737522242,-0.09517083318991243,0.7607515806943608,5.212346033298673,0.6314434345489104,6.1817582117930945,0.7518917281796994
10,0.24995279535385367,-0.07222556962005533,0.5721311603277627,5.44090659835987,0.6604615502092167,5.5078071947386436,0.7063742497229449
11,0.2936333700088665,-0.01970238106522698,0.60696912108296,4.9443974794136185,0.6549805947867751,6.22823282728402,0.6973003358071442
12,0.12424973333320703,-0.16857418106733918,0.41707364773375327,4.372753504436595,0.64367577580957,5.17943086139218,0.7116077972935727
13,0.3065857479855404,-0.012743192876010001,0.6259146888470908,3.7094627645757123,0.6576042128168945,5.820465277406608,0.6969955535178806
14,0.09346890724729073,-0.24182266886145537,0.42876048335603684,4.88213389225549,0.6512516045322837,6.128313637913816,0.7180879635736094
15,0.4304747822009886,0.11126257079669327,0.7496869936052839,4.005876267896388,0.6194933908816987,5.43951711030055,0.6978930733102127
16,0.16992983428794944,-0.12476442682230987,0.46462409539820876,3.840867021370148,0.6646350967313623,5.384203912605847,0.6820918808958829
17,0.19608606797562494,-0.10030241100136184,0.4924745469526117,3.8721066412062344,0.658684826459933,5.534299682109472,0.709418200464924
18,-0.24629464987339691,-0.6422914481905851,0.1497021484437913,5.457350834625598,0.6412294840857061,5.279541689727968,0.7892640353296478
19,0.39655943714678005,0.05433294500141095,0.7387859292921491,4.044091230765955,0.6390158413224823,6.0118878526289805,0.7129407803753536
20,0.302867781451747,0.0014677557984096312,0.6042678071050843,4.119119866680929,0.6346908482888324,5.224281109735435,0.7051245753437855
21,-0.03344647000925423,-0.3557295626944698,0.2888366226759614,5.226359375163306,0.6563007620704974,6.08626930818839,0.7007982657413854
22,0.06787668019319275,-0.2473132137705501,0.3830665741569356,5.439098890038776,0.6497569843791693,5.662696734750412,0.7065228684970987
23,0.02620004885336305,-0.2701949299398728,0.32259502764659886,4.870153584098967,0.6591119825707898,5.8828591706432585,0.6780199798563076
24,0.20850193770103514,-0.08761653369610328,0.5046204090981736,4.558193408995737,0.6466634636969179,5.230524781108088,0.6844389808231137
25,0.2424835027108612,-0.0758714816408397,0.5608384870625621,4.990883401782637,0.6511751397601968,6.913304850125649,0.6775205985647406
26,-0.05590566539259949,-0.3602022433947082,0.24839091260950918,3.1813757235179696,0.6309061892660955,5.206867843966537,0.6991676284157697
